"GEO_ID","NAME","B25004_001E","B25004_001M","B25004_001MA","B25004_001EA","B25004_002E","B25004_002M","B25004_002MA","B25004_002EA","B25004_003E","B25004_003M","B25004_003MA","B25004_003EA","B25004_004E","B25004_004M","B25004_004MA","B25004_004EA","B25004_005E","B25004_005M","B25004_005MA","B25004_005EA","B25004_006E","B25004_006M","B25004_006MA","B25004_006EA","B25004_007E","B25004_007M","B25004_007MA","B25004_007EA","B25004_008E","B25004_008M","B25004_008MA","B25004_008EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!For rent","Margin of Error!!Total!!For rent","Annotation of Margin of Error!!Total!!For rent","Annotation of Estimate!!Total!!For rent","Estimate!!Total!!Rented, not occupied","Margin of Error!!Total!!Rented, not occupied","Annotation of Margin of Error!!Total!!Rented, not occupied","Annotation of Estimate!!Total!!Rented, not occupied","Estimate!!Total!!For sale only","Margin of Error!!Total!!For sale only","Annotation of Margin of Error!!Total!!For sale only","Annotation of Estimate!!Total!!For sale only","Estimate!!Total!!Sold, not occupied","Margin of Error!!Total!!Sold, not occupied","Annotation of Margin of Error!!Total!!Sold, not occupied","Annotation of Estimate!!Total!!Sold, not occupied","Estimate!!Total!!For seasonal, recreational, or occasional use","Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Margin of Error!!Total!!For seasonal, recreational, or occasional use","Annotation of Estimate!!Total!!For seasonal, recreational, or occasional use","Estimate!!Total!!For migrant workers","Margin of Error!!Total!!For migrant workers","Annotation of Margin of Error!!Total!!For migrant workers","Annotation of Estimate!!Total!!For migrant workers","Estimate!!Total!!Other vacant","Margin of Error!!Total!!Other vacant","Annotation of Margin of Error!!Total!!Other vacant","Annotation of Estimate!!Total!!Other vacant",
"1500000US240399305005","Block Group 5, Census Tract 9305, Somerset County, Maryland","61","57","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","61","57","null","null",
"1500000US240399306001","Block Group 1, Census Tract 9306, Somerset County, Maryland","165","54","null","null","0","12","null","null","0","12","null","null","30","30","null","null","0","12","null","null","89","43","null","null","0","12","null","null","46","37","null","null",
"1500000US240399306002","Block Group 2, Census Tract 9306, Somerset County, Maryland","150","71","null","null","0","12","null","null","0","12","null","null","33","37","null","null","0","12","null","null","60","54","null","null","0","12","null","null","57","37","null","null",
"1500000US240399306003","Block Group 3, Census Tract 9306, Somerset County, Maryland","114","57","null","null","33","37","null","null","0","12","null","null","0","12","null","null","0","12","null","null","10","17","null","null","0","12","null","null","71","44","null","null",
"1500000US240399804001","Block Group 1, Census Tract 9804, Somerset County, Maryland","14","22","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","14","22","null","null",
"1500000US240399901000","Block Group 0, Census Tract 9901, Somerset County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240419601001","Block Group 1, Census Tract 9601, Talbot County, Maryland","75","58","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","1","3","null","null","0","12","null","null","74","58","null","null",
"1500000US240419601002","Block Group 2, Census Tract 9601, Talbot County, Maryland","104","73","null","null","0","12","null","null","0","12","null","null","9","13","null","null","0","12","null","null","22","26","null","null","0","12","null","null","73","72","null","null",
"1500000US240419602011","Block Group 1, Census Tract 9602.01, Talbot County, Maryland","108","57","null","null","35","38","null","null","0","12","null","null","0","12","null","null","8","14","null","null","56","42","null","null","0","12","null","null","9","14","null","null",
"1500000US240419602012","Block Group 2, Census Tract 9602.01, Talbot County, Maryland","132","71","null","null","0","12","null","null","0","12","null","null","38","48","null","null","0","12","null","null","50","36","null","null","0","12","null","null","44","51","null","null",
"1500000US240419602013","Block Group 3, Census Tract 9602.01, Talbot County, Maryland","175","93","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","81","58","null","null","0","12","null","null","94","75","null","null",
"1500000US240419602014","Block Group 4, Census Tract 9602.01, Talbot County, Maryland","85","67","null","null","0","12","null","null","0","12","null","null","24","37","null","null","0","12","null","null","33","42","null","null","0","12","null","null","28","43","null","null",
"1500000US240419603001","Block Group 1, Census Tract 9603, Talbot County, Maryland","84","72","null","null","0","12","null","null","0","12","null","null","8","14","null","null","26","41","null","null","0","12","null","null","0","12","null","null","50","57","null","null",
"1500000US240419603002","Block Group 2, Census Tract 9603, Talbot County, Maryland","102","80","null","null","0","12","null","null","0","12","null","null","50","57","null","null","0","12","null","null","0","12","null","null","0","12","null","null","52","57","null","null",
"1500000US240419604001","Block Group 1, Census Tract 9604, Talbot County, Maryland","44","72","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","44","72","null","null",
"1500000US240419604002","Block Group 2, Census Tract 9604, Talbot County, Maryland","43","65","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","43","65","null","null",
"1500000US240419604003","Block Group 3, Census Tract 9604, Talbot County, Maryland","17","30","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","17","30","null","null",
"1500000US240419604004","Block Group 4, Census Tract 9604, Talbot County, Maryland","134","114","null","null","50","67","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","84","96","null","null",
"1500000US240419605011","Block Group 1, Census Tract 9605.01, Talbot County, Maryland","27","43","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","27","43","null","null",
"1500000US240419605012","Block Group 2, Census Tract 9605.01, Talbot County, Maryland","85","66","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","56","48","null","null","0","12","null","null","29","47","null","null",
"1500000US240419605021","Block Group 1, Census Tract 9605.02, Talbot County, Maryland","80","82","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","80","82","null","null",
"1500000US240419605022","Block Group 2, Census Tract 9605.02, Talbot County, Maryland","12","19","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","12","19","null","null",
"1500000US240419606001","Block Group 1, Census Tract 9606, Talbot County, Maryland","422","67","null","null","0","12","null","null","0","12","null","null","9","14","null","null","0","12","null","null","359","69","null","null","0","12","null","null","54","40","null","null",
"1500000US240419607001","Block Group 1, Census Tract 9607, Talbot County, Maryland","323","112","null","null","0","12","null","null","0","12","null","null","0","12","null","null","22","37","null","null","263","106","null","null","0","12","null","null","38","44","null","null",
"1500000US240419607002","Block Group 2, Census Tract 9607, Talbot County, Maryland","228","89","null","null","10","16","null","null","0","12","null","null","9","14","null","null","0","12","null","null","180","76","null","null","0","12","null","null","29","45","null","null",
"1500000US240419607003","Block Group 3, Census Tract 9607, Talbot County, Maryland","114","72","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","106","72","null","null","0","12","null","null","8","13","null","null",
"1500000US240419607004","Block Group 4, Census Tract 9607, Talbot County, Maryland","132","48","null","null","20","24","null","null","0","12","null","null","30","28","null","null","0","12","null","null","50","33","null","null","0","12","null","null","32","25","null","null",
"1500000US240419608001","Block Group 1, Census Tract 9608, Talbot County, Maryland","299","85","null","null","0","12","null","null","0","12","null","null","29","34","null","null","0","12","null","null","244","79","null","null","0","12","null","null","26","30","null","null",
"1500000US240419608002","Block Group 2, Census Tract 9608, Talbot County, Maryland","227","81","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","184","75","null","null","0","12","null","null","43","41","null","null",
"1500000US240419609001","Block Group 1, Census Tract 9609, Talbot County, Maryland","207","95","null","null","0","12","null","null","0","12","null","null","9","14","null","null","0","12","null","null","185","93","null","null","0","12","null","null","13","21","null","null",
"1500000US240419609002","Block Group 2, Census Tract 9609, Talbot County, Maryland","274","54","null","null","6","9","null","null","0","12","null","null","19","17","null","null","0","12","null","null","222","49","null","null","0","12","null","null","27","20","null","null",
"1500000US240419609003","Block Group 3, Census Tract 9609, Talbot County, Maryland","24","23","null","null","8","13","null","null","8","13","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","8","12","null","null",
"1500000US240419609004","Block Group 4, Census Tract 9609, Talbot County, Maryland","17","19","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","17","19","null","null","0","12","null","null","0","12","null","null",
"1500000US240419900000","Block Group 0, Census Tract 9900, Talbot County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430001001","Block Group 1, Census Tract 1, Washington County, Maryland","19","29","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","19","29","null","null",
"1500000US240430001002","Block Group 2, Census Tract 1, Washington County, Maryland","15","23","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","15","23","null","null","0","12","null","null","0","12","null","null",
"1500000US240430002001","Block Group 1, Census Tract 2, Washington County, Maryland","34","43","null","null","0","12","null","null","0","12","null","null","34","43","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430002002","Block Group 2, Census Tract 2, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430002003","Block Group 3, Census Tract 2, Washington County, Maryland","121","91","null","null","0","12","null","null","0","12","null","null","36","45","null","null","0","12","null","null","29","46","null","null","0","12","null","null","56","58","null","null",
"1500000US240430003011","Block Group 1, Census Tract 3.01, Washington County, Maryland","27","44","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","27","44","null","null",
"1500000US240430003012","Block Group 2, Census Tract 3.01, Washington County, Maryland","60","68","null","null","34","54","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","26","41","null","null",
"1500000US240430003021","Block Group 1, Census Tract 3.02, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430003022","Block Group 2, Census Tract 3.02, Washington County, Maryland","210","101","null","null","31","48","null","null","20","30","null","null","62","67","null","null","0","12","null","null","0","12","null","null","0","12","null","null","97","79","null","null",
"1500000US240430004001","Block Group 1, Census Tract 4, Washington County, Maryland","93","60","null","null","14","23","null","null","0","12","null","null","0","12","null","null","31","36","null","null","17","26","null","null","0","12","null","null","31","35","null","null",
"1500000US240430004002","Block Group 2, Census Tract 4, Washington County, Maryland","138","57","null","null","12","20","null","null","28","31","null","null","25","34","null","null","17","25","null","null","0","12","null","null","0","12","null","null","56","30","null","null",
"1500000US240430004003","Block Group 3, Census Tract 4, Washington County, Maryland","113","58","null","null","30","33","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","83","56","null","null",
"1500000US240430005001","Block Group 1, Census Tract 5, Washington County, Maryland","204","152","null","null","52","84","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","152","133","null","null",
"1500000US240430005002","Block Group 2, Census Tract 5, Washington County, Maryland","105","87","null","null","85","94","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","20","33","null","null",
"1500000US240430005003","Block Group 3, Census Tract 5, Washington County, Maryland","75","87","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","75","87","null","null",
"1500000US240430006011","Block Group 1, Census Tract 6.01, Washington County, Maryland","106","54","null","null","7","11","null","null","32","31","null","null","0","12","null","null","0","12","null","null","36","37","null","null","0","12","null","null","31","31","null","null",
"1500000US240430006012","Block Group 2, Census Tract 6.01, Washington County, Maryland","86","52","null","null","0","12","null","null","0","12","null","null","14","20","null","null","0","12","null","null","0","12","null","null","0","12","null","null","72","48","null","null",
"1500000US240430006021","Block Group 1, Census Tract 6.02, Washington County, Maryland","51","55","null","null","0","12","null","null","0","12","null","null","24","40","null","null","0","12","null","null","0","12","null","null","0","12","null","null","27","42","null","null",
"1500000US240430006022","Block Group 2, Census Tract 6.02, Washington County, Maryland","52","58","null","null","0","12","null","null","27","42","null","null","25","42","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430007001","Block Group 1, Census Tract 7, Washington County, Maryland","214","113","null","null","45","51","null","null","50","69","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","119","88","null","null",
"1500000US240430007002","Block Group 2, Census Tract 7, Washington County, Maryland","25","41","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","25","41","null","null",
"1500000US240430007003","Block Group 3, Census Tract 7, Washington County, Maryland","24","38","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","24","38","null","null",
"1500000US240430008001","Block Group 1, Census Tract 8, Washington County, Maryland","46","50","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","46","50","null","null",
"1500000US240430008002","Block Group 2, Census Tract 8, Washington County, Maryland","119","70","null","null","46","52","null","null","0","12","null","null","0","12","null","null","27","42","null","null","0","12","null","null","0","12","null","null","46","55","null","null",
"1500000US240430008003","Block Group 3, Census Tract 8, Washington County, Maryland","23","35","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","23","35","null","null",
"1500000US240430009001","Block Group 1, Census Tract 9, Washington County, Maryland","74","65","null","null","25","39","null","null","0","12","null","null","0","12","null","null","25","39","null","null","0","12","null","null","0","12","null","null","24","41","null","null",
"1500000US240430009002","Block Group 2, Census Tract 9, Washington County, Maryland","26","41","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","26","41","null","null",
"1500000US240430009003","Block Group 3, Census Tract 9, Washington County, Maryland","24","38","null","null","24","38","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430010011","Block Group 1, Census Tract 10.01, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430010012","Block Group 2, Census Tract 10.01, Washington County, Maryland","48","59","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","48","59","null","null","0","12","null","null","0","12","null","null",
"1500000US240430010013","Block Group 3, Census Tract 10.01, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430010014","Block Group 4, Census Tract 10.01, Washington County, Maryland","44","52","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","44","52","null","null",
"1500000US240430010021","Block Group 1, Census Tract 10.02, Washington County, Maryland","27","42","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","27","42","null","null",
"1500000US240430010022","Block Group 2, Census Tract 10.02, Washington County, Maryland","86","67","null","null","0","12","null","null","0","12","null","null","26","39","null","null","0","12","null","null","0","12","null","null","27","42","null","null","33","41","null","null",
"1500000US240430010023","Block Group 3, Census Tract 10.02, Washington County, Maryland","38","49","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","38","49","null","null",
"1500000US240430101001","Block Group 1, Census Tract 101, Washington County, Maryland","201","52","null","null","0","12","null","null","0","12","null","null","55","34","null","null","16","25","null","null","6","8","null","null","0","12","null","null","124","52","null","null",
"1500000US240430102001","Block Group 1, Census Tract 102, Washington County, Maryland","49","54","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","49","54","null","null",
"1500000US240430102002","Block Group 2, Census Tract 102, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430102003","Block Group 3, Census Tract 102, Washington County, Maryland","51","49","null","null","0","12","null","null","0","12","null","null","0","12","null","null","6","8","null","null","0","12","null","null","0","12","null","null","45","49","null","null",
"1500000US240430102004","Block Group 4, Census Tract 102, Washington County, Maryland","98","69","null","null","24","38","null","null","27","38","null","null","0","12","null","null","24","40","null","null","0","12","null","null","0","12","null","null","23","36","null","null",
"1500000US240430103001","Block Group 1, Census Tract 103, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430103002","Block Group 2, Census Tract 103, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430103003","Block Group 3, Census Tract 103, Washington County, Maryland","90","91","null","null","51","83","null","null","0","12","null","null","0","12","null","null","0","12","null","null","22","34","null","null","0","12","null","null","17","26","null","null",
"1500000US240430104001","Block Group 1, Census Tract 104, Washington County, Maryland","45","67","null","null","45","67","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430104002","Block Group 2, Census Tract 104, Washington County, Maryland","226","154","null","null","0","12","null","null","43","64","null","null","133","115","null","null","0","12","null","null","15","23","null","null","0","12","null","null","35","57","null","null",
"1500000US240430104003","Block Group 3, Census Tract 104, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430104004","Block Group 4, Census Tract 104, Washington County, Maryland","16","26","null","null","16","26","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430105001","Block Group 1, Census Tract 105, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430105002","Block Group 2, Census Tract 105, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430105003","Block Group 3, Census Tract 105, Washington County, Maryland","109","113","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","109","113","null","null",
"1500000US240430105004","Block Group 4, Census Tract 105, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430106001","Block Group 1, Census Tract 106, Washington County, Maryland","124","68","null","null","4","7","null","null","7","9","null","null","24","37","null","null","28","39","null","null","7","13","null","null","0","12","null","null","54","45","null","null",
"1500000US240430106002","Block Group 2, Census Tract 106, Washington County, Maryland","42","46","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","42","46","null","null","0","12","null","null","0","12","null","null",
"1500000US240430106003","Block Group 3, Census Tract 106, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430106004","Block Group 4, Census Tract 106, Washington County, Maryland","26","41","null","null","26","41","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430107001","Block Group 1, Census Tract 107, Washington County, Maryland","69","51","null","null","0","12","null","null","0","12","null","null","19","29","null","null","0","12","null","null","0","12","null","null","0","12","null","null","50","46","null","null",
"1500000US240430107002","Block Group 2, Census Tract 107, Washington County, Maryland","138","51","null","null","34","28","null","null","0","12","null","null","28","21","null","null","8","12","null","null","19","22","null","null","0","12","null","null","49","29","null","null",
"1500000US240430107003","Block Group 3, Census Tract 107, Washington County, Maryland","52","46","null","null","0","12","null","null","0","12","null","null","0","12","null","null","42","44","null","null","0","12","null","null","0","12","null","null","10","16","null","null",
"1500000US240430108011","Block Group 1, Census Tract 108.01, Washington County, Maryland","50","48","null","null","19","30","null","null","0","12","null","null","0","12","null","null","0","12","null","null","16","26","null","null","0","12","null","null","15","23","null","null",
"1500000US240430108012","Block Group 2, Census Tract 108.01, Washington County, Maryland","101","97","null","null","0","12","null","null","45","71","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","56","70","null","null",
"1500000US240430108021","Block Group 1, Census Tract 108.02, Washington County, Maryland","49","47","null","null","29","34","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","20","32","null","null",
"1500000US240430108022","Block Group 2, Census Tract 108.02, Washington County, Maryland","32","50","null","null","32","50","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430109001","Block Group 1, Census Tract 109, Washington County, Maryland","71","79","null","null","0","12","null","null","0","12","null","null","28","44","null","null","0","12","null","null","0","12","null","null","0","12","null","null","43","66","null","null",
"1500000US240430109002","Block Group 2, Census Tract 109, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430109003","Block Group 3, Census Tract 109, Washington County, Maryland","278","106","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","278","106","null","null","0","12","null","null","0","12","null","null",
"1500000US240430109004","Block Group 4, Census Tract 109, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430110001","Block Group 1, Census Tract 110, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430110002","Block Group 2, Census Tract 110, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430110003","Block Group 3, Census Tract 110, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430111001","Block Group 1, Census Tract 111, Washington County, Maryland","41","63","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","41","63","null","null",
"1500000US240430111002","Block Group 2, Census Tract 111, Washington County, Maryland","41","63","null","null","41","63","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430111003","Block Group 3, Census Tract 111, Washington County, Maryland","75","73","null","null","13","16","null","null","9","14","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","53","70","null","null",
"1500000US240430111004","Block Group 4, Census Tract 111, Washington County, Maryland","36","31","null","null","22","35","null","null","0","12","null","null","14","21","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430112011","Block Group 1, Census Tract 112.01, Washington County, Maryland","91","102","null","null","0","12","null","null","0","12","null","null","46","72","null","null","0","12","null","null","0","12","null","null","0","12","null","null","45","72","null","null",
"1500000US240430112012","Block Group 2, Census Tract 112.01, Washington County, Maryland","45","68","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","45","68","null","null","0","12","null","null","0","12","null","null",
"1500000US240430112013","Block Group 3, Census Tract 112.01, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430112014","Block Group 4, Census Tract 112.01, Washington County, Maryland","47","75","null","null","0","12","null","null","0","12","null","null","47","75","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430112021","Block Group 1, Census Tract 112.02, Washington County, Maryland","135","77","null","null","42","66","null","null","23","35","null","null","0","12","null","null","20","31","null","null","50","38","null","null","0","12","null","null","0","12","null","null",
"1500000US240430112022","Block Group 2, Census Tract 112.02, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430112023","Block Group 3, Census Tract 112.02, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430113011","Block Group 1, Census Tract 113.01, Washington County, Maryland","15","24","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","15","24","null","null",
"1500000US240430113012","Block Group 2, Census Tract 113.01, Washington County, Maryland","40","48","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","40","48","null","null",
"1500000US240430113013","Block Group 3, Census Tract 113.01, Washington County, Maryland","68","45","null","null","0","12","null","null","22","27","null","null","46","39","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430113021","Block Group 1, Census Tract 113.02, Washington County, Maryland","66","60","null","null","0","12","null","null","0","12","null","null","9","14","null","null","0","12","null","null","0","12","null","null","0","12","null","null","57","59","null","null",
"1500000US240430113022","Block Group 2, Census Tract 113.02, Washington County, Maryland","76","62","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","22","36","null","null","0","12","null","null","54","54","null","null",
"1500000US240430113023","Block Group 3, Census Tract 113.02, Washington County, Maryland","10","15","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","10","15","null","null",
"1500000US240430114001","Block Group 1, Census Tract 114, Washington County, Maryland","111","119","null","null","111","119","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430114002","Block Group 2, Census Tract 114, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430114003","Block Group 3, Census Tract 114, Washington County, Maryland","50","77","null","null","50","77","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430115001","Block Group 1, Census Tract 115, Washington County, Maryland","73","68","null","null","0","12","null","null","0","12","null","null","2","4","null","null","3","5","null","null","60","68","null","null","0","12","null","null","8","13","null","null",
"1500000US240430115002","Block Group 2, Census Tract 115, Washington County, Maryland","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US240430115003","Block Group 3, Census Tract 115, Washington County, Maryland","102","96","null","null","0","12","null","null","0","12","null","null","43","69","null","null","0","12","null","null","0","12","null","null","0","12","null","null","59","71","null","null",
"1500000US240430115004","Block Group 4, Census Tract 115, Washington County, Maryland","14","22","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","14","22","null","null",
"1500000US240430116001","Block Group 1, Census Tract 116, Washington County, Maryland","72","51","null","null","0","12","null","null","0","12","null","null","9","14","null","null","7","13","null","null","10","16","null","null","0","12","null","null","46","47","null","null",
"1500000US240430116002","Block Group 2, Census Tract 116, Washington County, Maryland","72","56","null","null","0","12","null","null","0","12","null","null","23","33","null","null","0","12","null","null","49","46","null","null","0","12","null","null","0","12","null","null",
