"B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M","GEO_ID","NAME"
"50.3","9.2","45.9","9.8","55.2","13.8","1500000US240317031004","Block Group 4, Census Tract 7031, Montgomery County, Maryland"
"39.3","6.7","35.3","2.3","50.4","9.4","1500000US240317032011","Block Group 1, Census Tract 7032.01, Montgomery County, Maryland"
"42.1","8.2","33.8","21.1","42.3","8.5","1500000US240317032012","Block Group 2, Census Tract 7032.01, Montgomery County, Maryland"
"45.4","8.2","53.2","8.6","41.2","20.4","1500000US240317032013","Block Group 3, Census Tract 7032.01, Montgomery County, Maryland"
"36.7","7.8","31.9","8.2","42.7","13.6","1500000US240317032014","Block Group 4, Census Tract 7032.01, Montgomery County, Maryland"
"43.3","12.3","42.1","14.5","48.4","13.0","1500000US240317032021","Block Group 1, Census Tract 7032.02, Montgomery County, Maryland"
"43.0","7.6","38.3","11.4","45.8","12.2","1500000US240317032022","Block Group 2, Census Tract 7032.02, Montgomery County, Maryland"
"44.7","4.8","44.6","7.0","45.2","5.6","1500000US240317032023","Block Group 3, Census Tract 7032.02, Montgomery County, Maryland"
"42.3","5.9","38.8","6.5","44.1","5.9","1500000US240317032061","Block Group 1, Census Tract 7032.06, Montgomery County, Maryland"
"45.6","2.8","44.8","12.0","46.9","3.2","1500000US240317032062","Block Group 2, Census Tract 7032.06, Montgomery County, Maryland"
"27.9","3.7","25.3","4.6","33.1","5.0","1500000US240317032071","Block Group 1, Census Tract 7032.07, Montgomery County, Maryland"
"39.8","4.4","40.8","5.7","39.3","6.5","1500000US240317032072","Block Group 2, Census Tract 7032.07, Montgomery County, Maryland"
"46.4","5.5","46.0","6.1","46.8","8.8","1500000US240317032081","Block Group 1, Census Tract 7032.08, Montgomery County, Maryland"
"37.0","6.3","39.1","3.9","35.3","11.8","1500000US240317032082","Block Group 2, Census Tract 7032.08, Montgomery County, Maryland"
"49.3","15.5","47.7","15.0","52.7","15.9","1500000US240317032083","Block Group 3, Census Tract 7032.08, Montgomery County, Maryland"
"37.2","4.5","37.1","4.4","37.4","8.1","1500000US240317032084","Block Group 4, Census Tract 7032.08, Montgomery County, Maryland"
"39.6","3.1","38.8","1.9","42.5","6.5","1500000US240317032091","Block Group 1, Census Tract 7032.09, Montgomery County, Maryland"
"29.9","6.5","26.5","4.5","38.2","7.8","1500000US240317032092","Block Group 2, Census Tract 7032.09, Montgomery County, Maryland"
"34.6","11.0","37.2","12.8","34.3","14.8","1500000US240317032093","Block Group 3, Census Tract 7032.09, Montgomery County, Maryland"
"43.0","2.6","41.1","3.6","43.9","11.9","1500000US240317032101","Block Group 1, Census Tract 7032.10, Montgomery County, Maryland"
"39.6","3.1","39.3","2.7","40.3","4.6","1500000US240317032102","Block Group 2, Census Tract 7032.10, Montgomery County, Maryland"
"51.0","10.2","51.4","9.9","50.3","13.2","1500000US240317032121","Block Group 1, Census Tract 7032.12, Montgomery County, Maryland"
"46.2","5.6","46.1","7.4","47.1","7.4","1500000US240317032122","Block Group 2, Census Tract 7032.12, Montgomery County, Maryland"
"39.9","4.4","40.1","8.1","39.9","7.6","1500000US240317032123","Block Group 3, Census Tract 7032.12, Montgomery County, Maryland"
"32.1","6.0","21.9","6.2","35.1","4.1","1500000US240317032124","Block Group 4, Census Tract 7032.12, Montgomery County, Maryland"
"26.1","7.3","30.4","6.8","23.1","5.6","1500000US240317032131","Block Group 1, Census Tract 7032.13, Montgomery County, Maryland"
"34.9","3.5","31.4","6.3","43.8","6.2","1500000US240317032132","Block Group 2, Census Tract 7032.13, Montgomery County, Maryland"
"35.4","4.3","35.9","6.3","33.9","6.4","1500000US240317032133","Block Group 3, Census Tract 7032.13, Montgomery County, Maryland"
"26.6","1.7","27.3","5.3","26.3","1.8","1500000US240317032141","Block Group 1, Census Tract 7032.14, Montgomery County, Maryland"
"34.8","6.4","31.9","6.0","38.5","11.7","1500000US240317032142","Block Group 2, Census Tract 7032.14, Montgomery County, Maryland"
"29.3","6.7","24.6","9.7","30.7","8.1","1500000US240317032143","Block Group 3, Census Tract 7032.14, Montgomery County, Maryland"
"31.8","6.4","30.1","8.4","34.8","8.2","1500000US240317032151","Block Group 1, Census Tract 7032.15, Montgomery County, Maryland"
"48.6","5.7","42.8","19.7","51.5","4.3","1500000US240317032152","Block Group 2, Census Tract 7032.15, Montgomery County, Maryland"
"72.6","5.3","75.3","10.9","72.5","4.6","1500000US240317032161","Block Group 1, Census Tract 7032.16, Montgomery County, Maryland"
"48.6","6.9","35.4","8.2","56.9","5.5","1500000US240317032162","Block Group 2, Census Tract 7032.16, Montgomery County, Maryland"
"76.9","4.7","74.4","9.8","77.4","4.3","1500000US240317032163","Block Group 3, Census Tract 7032.16, Montgomery County, Maryland"
"78.6","1.8","78.9","2.9","78.4","2.9","1500000US240317032181","Block Group 1, Census Tract 7032.18, Montgomery County, Maryland"
"83.5","1.6","83.5","1.3","83.4","3.5","1500000US240317032182","Block Group 2, Census Tract 7032.18, Montgomery County, Maryland"
"80.4","1.4","83.9","1.5","78.2","1.6","1500000US240317032191","Block Group 1, Census Tract 7032.19, Montgomery County, Maryland"
"77.1","2.9","73.8","10.3","78.1","3.0","1500000US240317032192","Block Group 2, Census Tract 7032.19, Montgomery County, Maryland"
"75.2","2.6","76.0","1.8","73.6","3.0","1500000US240317032193","Block Group 3, Census Tract 7032.19, Montgomery County, Maryland"
"72.7","8.4","64.0","13.6","80.1","5.6","1500000US240317032201","Block Group 1, Census Tract 7032.20, Montgomery County, Maryland"
"33.4","6.3","21.6","7.0","38.2","4.0","1500000US240317032202","Block Group 2, Census Tract 7032.20, Montgomery County, Maryland"
"45.0","6.6","44.7","6.5","47.6","12.4","1500000US240317032203","Block Group 3, Census Tract 7032.20, Montgomery County, Maryland"
"43.6","6.9","43.6","5.2","44.5","10.5","1500000US240317032211","Block Group 1, Census Tract 7032.21, Montgomery County, Maryland"
"43.9","6.8","46.5","3.9","38.3","9.0","1500000US240317032212","Block Group 2, Census Tract 7032.21, Montgomery County, Maryland"
"31.0","6.3","31.2","11.9","30.6","13.1","1500000US240317032213","Block Group 3, Census Tract 7032.21, Montgomery County, Maryland"
"33.0","12.7","31.5","2.6","40.2","10.2","1500000US240317033011","Block Group 1, Census Tract 7033.01, Montgomery County, Maryland"
"38.6","9.9","50.0","22.4","32.3","11.1","1500000US240317033012","Block Group 2, Census Tract 7033.01, Montgomery County, Maryland"
"37.9","9.0","46.5","4.8","26.9","9.5","1500000US240317033013","Block Group 3, Census Tract 7033.01, Montgomery County, Maryland"
"45.6","13.2","47.8","9.5","42.7","18.6","1500000US240317033014","Block Group 4, Census Tract 7033.01, Montgomery County, Maryland"
"33.2","4.2","31.2","8.1","33.9","4.1","1500000US240317033021","Block Group 1, Census Tract 7033.02, Montgomery County, Maryland"
"38.5","4.2","35.7","4.9","40.2","7.5","1500000US240317033022","Block Group 2, Census Tract 7033.02, Montgomery County, Maryland"
"41.7","8.6","48.0","7.9","33.8","16.7","1500000US240317033023","Block Group 3, Census Tract 7033.02, Montgomery County, Maryland"
"38.0","3.4","39.2","10.7","37.4","2.7","1500000US240317034011","Block Group 1, Census Tract 7034.01, Montgomery County, Maryland"
"37.4","11.9","37.9","18.0","37.3","8.8","1500000US240317034012","Block Group 2, Census Tract 7034.01, Montgomery County, Maryland"
"40.2","4.2","37.3","4.9","43.1","7.5","1500000US240317034013","Block Group 3, Census Tract 7034.01, Montgomery County, Maryland"
"38.6","9.8","36.2","22.4","41.2","3.1","1500000US240317034014","Block Group 4, Census Tract 7034.01, Montgomery County, Maryland"
"38.9","7.7","38.3","10.6","41.4","7.1","1500000US240317034021","Block Group 1, Census Tract 7034.02, Montgomery County, Maryland"
"35.2","5.9","42.2","9.8","32.4","6.0","1500000US240317034022","Block Group 2, Census Tract 7034.02, Montgomery County, Maryland"
"35.2","2.2","34.9","3.9","35.6","8.3","1500000US240317034031","Block Group 1, Census Tract 7034.03, Montgomery County, Maryland"
"42.6","6.4","43.3","7.9","38.9","12.6","1500000US240317034032","Block Group 2, Census Tract 7034.03, Montgomery County, Maryland"
"37.0","3.5","39.5","5.1","35.1","6.9","1500000US240317034033","Block Group 3, Census Tract 7034.03, Montgomery County, Maryland"
"37.1","2.9","31.4","8.3","38.0","3.6","1500000US240317034041","Block Group 1, Census Tract 7034.04, Montgomery County, Maryland"
"36.3","4.2","33.7","3.3","40.3","3.4","1500000US240317034042","Block Group 2, Census Tract 7034.04, Montgomery County, Maryland"
"43.4","3.9","38.5","9.6","45.1","5.3","1500000US240317035011","Block Group 1, Census Tract 7035.01, Montgomery County, Maryland"
"36.0","4.7","38.1","4.2","34.5","6.0","1500000US240317035012","Block Group 2, Census Tract 7035.01, Montgomery County, Maryland"
"33.1","5.9","32.7","5.1","35.0","13.4","1500000US240317035013","Block Group 3, Census Tract 7035.01, Montgomery County, Maryland"
"39.4","6.8","47.0","10.6","37.3","4.0","1500000US240317035014","Block Group 4, Census Tract 7035.01, Montgomery County, Maryland"
"43.2","6.5","38.7","8.8","46.1","6.6","1500000US240317035021","Block Group 1, Census Tract 7035.02, Montgomery County, Maryland"
"44.3","4.2","39.8","7.9","46.4","6.6","1500000US240317035022","Block Group 2, Census Tract 7035.02, Montgomery County, Maryland"
"40.1","3.8","36.3","6.3","42.8","6.8","1500000US240317036011","Block Group 1, Census Tract 7036.01, Montgomery County, Maryland"
"35.0","5.2","34.4","4.0","36.8","8.3","1500000US240317036012","Block Group 2, Census Tract 7036.01, Montgomery County, Maryland"
"35.6","2.9","37.0","2.1","29.5","8.8","1500000US240317036013","Block Group 3, Census Tract 7036.01, Montgomery County, Maryland"
"37.8","7.9","36.9","10.2","41.4","9.1","1500000US240317036021","Block Group 1, Census Tract 7036.02, Montgomery County, Maryland"
"48.3","8.3","42.4","13.0","50.6","14.2","1500000US240317036022","Block Group 2, Census Tract 7036.02, Montgomery County, Maryland"
"45.1","1.9","44.9","1.8","45.3","3.8","1500000US240317036023","Block Group 3, Census Tract 7036.02, Montgomery County, Maryland"
"26.9","12.7","26.9","19.6","24.5","10.8","1500000US240317037011","Block Group 1, Census Tract 7037.01, Montgomery County, Maryland"
"34.1","9.7","30.8","10.8","42.8","14.0","1500000US240317037012","Block Group 2, Census Tract 7037.01, Montgomery County, Maryland"
"35.3","2.4","35.5","3.5","34.7","8.0","1500000US240317037013","Block Group 3, Census Tract 7037.01, Montgomery County, Maryland"
"45.4","10.9","49.1","13.6","45.3","18.4","1500000US240317037021","Block Group 1, Census Tract 7037.02, Montgomery County, Maryland"
"35.9","7.9","39.3","3.6","34.3","6.1","1500000US240317037022","Block Group 2, Census Tract 7037.02, Montgomery County, Maryland"
"38.4","4.5","40.1","4.8","35.3","5.1","1500000US240317037023","Block Group 3, Census Tract 7037.02, Montgomery County, Maryland"
"39.1","2.2","39.5","2.0","37.9","2.9","1500000US240317037024","Block Group 4, Census Tract 7037.02, Montgomery County, Maryland"
"31.3","1.7","32.6","2.3","30.3","1.5","1500000US240317038001","Block Group 1, Census Tract 7038, Montgomery County, Maryland"
"42.0","2.7","41.1","10.6","43.0","4.1","1500000US240317039011","Block Group 1, Census Tract 7039.01, Montgomery County, Maryland"
"40.3","3.1","39.9","7.3","40.6","2.7","1500000US240317039012","Block Group 2, Census Tract 7039.01, Montgomery County, Maryland"
"39.2","8.9","39.2","10.8","39.2","12.1","1500000US240317039013","Block Group 3, Census Tract 7039.01, Montgomery County, Maryland"
"40.0","10.3","37.0","11.1","40.6","14.6","1500000US240317039021","Block Group 1, Census Tract 7039.02, Montgomery County, Maryland"
"40.7","2.9","37.9","5.1","42.7","6.5","1500000US240317039022","Block Group 2, Census Tract 7039.02, Montgomery County, Maryland"
"35.8","8.1","37.2","2.4","29.4","16.7","1500000US240317039023","Block Group 3, Census Tract 7039.02, Montgomery County, Maryland"
"33.5","4.8","34.3","8.1","33.3","4.9","1500000US240317040001","Block Group 1, Census Tract 7040, Montgomery County, Maryland"
"31.2","8.3","31.8","6.4","25.0","18.0","1500000US240317040002","Block Group 2, Census Tract 7040, Montgomery County, Maryland"
"40.3","8.2","36.1","25.9","43.3","7.1","1500000US240317040003","Block Group 3, Census Tract 7040, Montgomery County, Maryland"
"50.5","5.0","49.0","4.4","53.2","5.5","1500000US240317040004","Block Group 4, Census Tract 7040, Montgomery County, Maryland"
"48.5","10.8","39.4","12.2","53.5","8.3","1500000US240317041001","Block Group 1, Census Tract 7041, Montgomery County, Maryland"
"53.4","7.7","53.5","11.8","53.4","7.3","1500000US240317041002","Block Group 2, Census Tract 7041, Montgomery County, Maryland"
"43.3","5.8","43.8","9.3","34.7","18.4","1500000US240317041003","Block Group 3, Census Tract 7041, Montgomery County, Maryland"
"43.8","5.8","45.3","5.7","42.8","8.1","1500000US240317041004","Block Group 4, Census Tract 7041, Montgomery County, Maryland"
"40.2","3.9","35.2","6.0","43.7","4.0","1500000US240317042001","Block Group 1, Census Tract 7042, Montgomery County, Maryland"
"45.1","2.3","45.6","5.1","44.5","2.9","1500000US240317042002","Block Group 2, Census Tract 7042, Montgomery County, Maryland"
"42.8","2.9","44.0","4.4","36.8","8.2","1500000US240317043001","Block Group 1, Census Tract 7043, Montgomery County, Maryland"
"43.0","4.9","44.5","5.3","40.9","6.3","1500000US240317043002","Block Group 2, Census Tract 7043, Montgomery County, Maryland"
"41.5","4.9","41.6","4.8","39.9","8.2","1500000US240317043003","Block Group 3, Census Tract 7043, Montgomery County, Maryland"
"45.6","15.2","43.1","18.6","49.0","13.1","1500000US240317043004","Block Group 4, Census Tract 7043, Montgomery County, Maryland"
"40.4","6.5","38.0","11.2","42.3","5.2","1500000US240317044011","Block Group 1, Census Tract 7044.01, Montgomery County, Maryland"
"50.6","5.8","53.5","8.0","48.1","7.4","1500000US240317044012","Block Group 2, Census Tract 7044.01, Montgomery County, Maryland"
"57.5","5.3","53.9","3.5","61.0","3.6","1500000US240317044031","Block Group 1, Census Tract 7044.03, Montgomery County, Maryland"
"41.3","4.9","45.0","6.6","38.1","10.9","1500000US240317044041","Block Group 1, Census Tract 7044.04, Montgomery County, Maryland"
"42.8","6.9","42.1","19.7","46.2","6.2","1500000US240317044042","Block Group 2, Census Tract 7044.04, Montgomery County, Maryland"
"35.5","3.5","35.6","5.2","35.2","5.6","1500000US240317044043","Block Group 3, Census Tract 7044.04, Montgomery County, Maryland"
"54.9","6.7","51.0","9.9","67.7","18.1","1500000US240317044044","Block Group 4, Census Tract 7044.04, Montgomery County, Maryland"
"54.7","9.0","56.7","8.8","51.3","13.6","1500000US240317045011","Block Group 1, Census Tract 7045.01, Montgomery County, Maryland"
"47.2","9.5","40.8","14.8","48.5","9.4","1500000US240317045012","Block Group 2, Census Tract 7045.01, Montgomery County, Maryland"
"41.1","4.2","40.3","12.5","45.3","4.8","1500000US240317045013","Block Group 3, Census Tract 7045.01, Montgomery County, Maryland"
"40.0","4.8","32.2","11.2","40.8","4.9","1500000US240317045014","Block Group 4, Census Tract 7045.01, Montgomery County, Maryland"
"44.1","3.1","43.5","3.6","44.8","6.9","1500000US240317045021","Block Group 1, Census Tract 7045.02, Montgomery County, Maryland"
"46.0","2.4","45.2","2.4","46.4","3.5","1500000US240317045022","Block Group 2, Census Tract 7045.02, Montgomery County, Maryland"
"45.1","3.7","46.2","5.7","44.9","3.3","1500000US240317045031","Block Group 1, Census Tract 7045.03, Montgomery County, Maryland"
"41.2","2.0","40.1","4.8","42.1","2.1","1500000US240317045032","Block Group 2, Census Tract 7045.03, Montgomery County, Maryland"
"43.5","10.1","43.0","9.6","48.0","12.1","1500000US240317046001","Block Group 1, Census Tract 7046, Montgomery County, Maryland"
"41.5","4.7","41.1","5.5","42.6","6.2","1500000US240317046002","Block Group 2, Census Tract 7046, Montgomery County, Maryland"
"48.2","12.1","48.4","16.6","45.6","12.8","1500000US240317046003","Block Group 3, Census Tract 7046, Montgomery County, Maryland"
"46.9","8.1","48.6","11.6","45.8","6.7","1500000US240317046004","Block Group 4, Census Tract 7046, Montgomery County, Maryland"
"51.5","6.2","50.9","5.1","51.8","10.9","1500000US240317047001","Block Group 1, Census Tract 7047, Montgomery County, Maryland"
"55.0","10.7","56.0","25.6","52.0","8.2","1500000US240317047002","Block Group 2, Census Tract 7047, Montgomery County, Maryland"
"51.1","3.5","51.6","3.4","48.3","9.2","1500000US240317047003","Block Group 3, Census Tract 7047, Montgomery County, Maryland"
"45.0","9.8","42.4","13.8","45.3","10.0","1500000US240317047004","Block Group 4, Census Tract 7047, Montgomery County, Maryland"
"33.3","6.1","31.9","4.9","35.3","10.7","1500000US240317048031","Block Group 1, Census Tract 7048.03, Montgomery County, Maryland"
"36.6","2.4","32.0","7.2","38.3","7.6","1500000US240317048032","Block Group 2, Census Tract 7048.03, Montgomery County, Maryland"
"31.0","4.0","31.6","7.2","29.3","6.6","1500000US240317048033","Block Group 3, Census Tract 7048.03, Montgomery County, Maryland"
"41.0","3.9","38.5","5.1","42.2","4.8","1500000US240317048041","Block Group 1, Census Tract 7048.04, Montgomery County, Maryland"
"43.6","7.1","43.6","5.5","43.4","13.0","1500000US240317048051","Block Group 1, Census Tract 7048.05, Montgomery County, Maryland"
"34.5","3.6","34.2","3.0","36.2","7.4","1500000US240317048052","Block Group 2, Census Tract 7048.05, Montgomery County, Maryland"
"31.5","1.9","30.0","2.8","32.3","1.9","1500000US240317048061","Block Group 1, Census Tract 7048.06, Montgomery County, Maryland"
"36.2","4.5","39.8","7.7","34.2","3.2","1500000US240317048062","Block Group 2, Census Tract 7048.06, Montgomery County, Maryland"
"53.5","4.3","53.0","3.6","56.2","15.4","1500000US240317050001","Block Group 1, Census Tract 7050, Montgomery County, Maryland"
"45.2","4.9","43.6","4.0","47.2","5.4","1500000US240317050002","Block Group 2, Census Tract 7050, Montgomery County, Maryland"
"35.7","2.7","35.6","1.8","37.2","14.2","1500000US240317050003","Block Group 3, Census Tract 7050, Montgomery County, Maryland"
"29.4","9.7","29.0","4.9","35.3","14.2","1500000US240317050004","Block Group 4, Census Tract 7050, Montgomery County, Maryland"
"51.1","4.0","49.1","9.0","51.9","4.1","1500000US240317051001","Block Group 1, Census Tract 7051, Montgomery County, Maryland"
"50.9","2.6","49.4","4.4","53.3","3.9","1500000US240317051002","Block Group 2, Census Tract 7051, Montgomery County, Maryland"
"48.5","2.5","48.7","4.2","48.3","3.1","1500000US240317051003","Block Group 3, Census Tract 7051, Montgomery County, Maryland"
"47.6","2.7","48.6","4.0","47.2","2.1","1500000US240317051004","Block Group 4, Census Tract 7051, Montgomery County, Maryland"
"58.2","6.9","60.9","8.3","56.8","6.4","1500000US240317052001","Block Group 1, Census Tract 7052, Montgomery County, Maryland"
"44.3","5.2","41.6","7.5","45.4","5.7","1500000US240317052002","Block Group 2, Census Tract 7052, Montgomery County, Maryland"
"44.8","3.5","48.2","3.8","41.7","6.1","1500000US240317052003","Block Group 3, Census Tract 7052, Montgomery County, Maryland"
"52.5","3.4","56.8","3.0","49.3","7.8","1500000US240317053001","Block Group 1, Census Tract 7053, Montgomery County, Maryland"
"47.1","4.2","45.9","5.1","49.2","4.5","1500000US240317053002","Block Group 2, Census Tract 7053, Montgomery County, Maryland"
"46.1","3.9","43.0","7.9","46.7","2.8","1500000US240317054001","Block Group 1, Census Tract 7054, Montgomery County, Maryland"
"48.3","2.4","47.6","1.6","50.4","3.5","1500000US240317054002","Block Group 2, Census Tract 7054, Montgomery County, Maryland"
"76.6","2.3","75.2","2.7","77.0","2.6","1500000US240317055011","Block Group 1, Census Tract 7055.01, Montgomery County, Maryland"
"40.0","6.9","38.3","10.5","44.8","14.1","1500000US240317055012","Block Group 2, Census Tract 7055.01, Montgomery County, Maryland"
"46.2","2.5","46.5","4.2","45.8","3.4","1500000US240317055021","Block Group 1, Census Tract 7055.02, Montgomery County, Maryland"
"52.5","7.0","54.4","8.9","52.2","5.7","1500000US240317055022","Block Group 2, Census Tract 7055.02, Montgomery County, Maryland"
"49.8","3.6","47.8","8.4","51.3","4.4","1500000US240317055023","Block Group 3, Census Tract 7055.02, Montgomery County, Maryland"
"43.6","3.3","45.7","5.9","42.2","3.6","1500000US240317056011","Block Group 1, Census Tract 7056.01, Montgomery County, Maryland"
"38.5","4.1","41.3","4.8","34.3","9.4","1500000US240317056012","Block Group 2, Census Tract 7056.01, Montgomery County, Maryland"
"51.2","7.2","53.4","5.9","50.3","17.8","1500000US240317056013","Block Group 3, Census Tract 7056.01, Montgomery County, Maryland"
"38.0","5.4","41.4","1.0","34.0","6.0","1500000US240317056021","Block Group 1, Census Tract 7056.02, Montgomery County, Maryland"
"48.8","3.6","49.3","9.1","48.7","4.5","1500000US240317056022","Block Group 2, Census Tract 7056.02, Montgomery County, Maryland"
"42.1","8.8","44.3","5.8","35.9","19.4","1500000US240317057011","Block Group 1, Census Tract 7057.01, Montgomery County, Maryland"
"41.2","4.7","42.8","5.4","39.5","6.8","1500000US240317057012","Block Group 2, Census Tract 7057.01, Montgomery County, Maryland"
"44.3","7.0","41.8","8.4","44.5","9.9","1500000US240317057013","Block Group 3, Census Tract 7057.01, Montgomery County, Maryland"
"45.4","4.8","45.3","3.5","46.3","8.9","1500000US240317057014","Block Group 4, Census Tract 7057.01, Montgomery County, Maryland"
"44.8","6.9","41.4","10.8","47.5","5.3","1500000US240317057021","Block Group 1, Census Tract 7057.02, Montgomery County, Maryland"
"58.5","7.0","54.1","6.0","64.8","5.5","1500000US240317057022","Block Group 2, Census Tract 7057.02, Montgomery County, Maryland"
"40.8","5.9","43.1","6.7","38.4","6.3","1500000US240317057023","Block Group 3, Census Tract 7057.02, Montgomery County, Maryland"
"47.3","3.8","42.9","8.6","48.7","2.2","1500000US240317058001","Block Group 1, Census Tract 7058, Montgomery County, Maryland"
"48.6","4.1","48.9","4.5","48.0","5.4","1500000US240317058002","Block Group 2, Census Tract 7058, Montgomery County, Maryland"
"44.7","7.7","45.0","12.5","44.7","7.1","1500000US240317058003","Block Group 3, Census Tract 7058, Montgomery County, Maryland"
"45.7","5.3","49.1","5.6","40.5","6.6","1500000US240317059011","Block Group 1, Census Tract 7059.01, Montgomery County, Maryland"
"44.3","4.3","44.5","5.4","43.9","5.3","1500000US240317059012","Block Group 2, Census Tract 7059.01, Montgomery County, Maryland"
"52.7","6.5","47.9","13.8","55.2","9.0","1500000US240317059013","Block Group 3, Census Tract 7059.01, Montgomery County, Maryland"
"47.9","4.5","48.1","5.0","47.7","6.2","1500000US240317059021","Block Group 1, Census Tract 7059.02, Montgomery County, Maryland"
"44.2","8.2","44.2","11.8","48.0","11.6","1500000US240317059022","Block Group 2, Census Tract 7059.02, Montgomery County, Maryland"
"53.3","7.5","54.7","6.5","52.5","8.9","1500000US240317059023","Block Group 3, Census Tract 7059.02, Montgomery County, Maryland"
"45.4","5.0","41.5","10.8","46.1","2.7","1500000US240317059031","Block Group 1, Census Tract 7059.03, Montgomery County, Maryland"
"52.6","4.1","52.8","5.0","52.5","4.9","1500000US240317059032","Block Group 2, Census Tract 7059.03, Montgomery County, Maryland"
"44.1","7.2","41.9","7.5","46.4","9.0","1500000US240317059033","Block Group 3, Census Tract 7059.03, Montgomery County, Maryland"
"46.7","4.4","46.0","5.9","49.8","6.0","1500000US240317060051","Block Group 1, Census Tract 7060.05, Montgomery County, Maryland"
"48.2","4.3","50.2","3.8","46.9","4.8","1500000US240317060052","Block Group 2, Census Tract 7060.05, Montgomery County, Maryland"
"50.8","7.6","49.0","10.6","53.1","6.6","1500000US240317060053","Block Group 3, Census Tract 7060.05, Montgomery County, Maryland"
"53.9","5.7","54.7","7.2","53.6","6.0","1500000US240317060071","Block Group 1, Census Tract 7060.07, Montgomery County, Maryland"
"51.1","3.1","49.1","10.2","52.6","3.3","1500000US240317060072","Block Group 2, Census Tract 7060.07, Montgomery County, Maryland"
"49.2","7.0","50.0","9.3","49.1","6.5","1500000US240317060073","Block Group 3, Census Tract 7060.07, Montgomery County, Maryland"
"41.1","9.3","28.2","22.7","44.9","7.1","1500000US240317060081","Block Group 1, Census Tract 7060.08, Montgomery County, Maryland"
"50.9","7.8","52.5","8.2","49.5","9.6","1500000US240317060082","Block Group 2, Census Tract 7060.08, Montgomery County, Maryland"
"49.2","2.9","47.3","4.8","50.2","2.3","1500000US240317060083","Block Group 3, Census Tract 7060.08, Montgomery County, Maryland"
"46.4","4.9","38.5","12.8","51.1","6.1","1500000US240317060091","Block Group 1, Census Tract 7060.09, Montgomery County, Maryland"
"51.4","3.5","51.0","3.0","51.8","5.5","1500000US240317060092","Block Group 2, Census Tract 7060.09, Montgomery County, Maryland"
"47.1","6.3","47.1","9.1","47.5","6.5","1500000US240317060093","Block Group 3, Census Tract 7060.09, Montgomery County, Maryland"
"46.7","7.1","42.8","12.2","48.1","6.0","1500000US240317060101","Block Group 1, Census Tract 7060.10, Montgomery County, Maryland"
"44.4","4.6","41.9","7.0","46.0","9.5","1500000US240317060102","Block Group 2, Census Tract 7060.10, Montgomery County, Maryland"
"46.9","2.8","46.4","2.9","47.3","3.9","1500000US240317060111","Block Group 1, Census Tract 7060.11, Montgomery County, Maryland"
"47.8","4.5","44.6","7.2","49.9","3.8","1500000US240317060112","Block Group 2, Census Tract 7060.11, Montgomery County, Maryland"
"48.0","4.8","43.7","5.8","49.6","6.9","1500000US240317060113","Block Group 3, Census Tract 7060.11, Montgomery County, Maryland"
"38.0","11.5","29.5","1.6","48.5","10.1","1500000US240317060121","Block Group 1, Census Tract 7060.12, Montgomery County, Maryland"
"46.8","7.7","45.6","11.2","47.1","8.2","1500000US240317060122","Block Group 2, Census Tract 7060.12, Montgomery County, Maryland"
"59.7","10.1","56.9","13.2","61.5","12.9","1500000US240317060123","Block Group 3, Census Tract 7060.12, Montgomery County, Maryland"
"50.4","4.6","48.3","8.3","50.9","3.1","1500000US240317060131","Block Group 1, Census Tract 7060.13, Montgomery County, Maryland"
"41.9","3.0","40.5","4.5","43.9","3.4","1500000US240317060132","Block Group 2, Census Tract 7060.13, Montgomery County, Maryland"
"42.1","8.1","39.7","7.5","43.6","16.7","1500000US240338001021","Block Group 1, Census Tract 8001.02, Prince George's County, Maryland"
"43.4","6.2","43.5","9.3","43.4","5.6","1500000US240338001022","Block Group 2, Census Tract 8001.02, Prince George's County, Maryland"
"48.5","5.9","56.5","16.8","48.3","1.1","1500000US240338001023","Block Group 3, Census Tract 8001.02, Prince George's County, Maryland"
"31.8","3.7","30.5","2.4","38.8","5.5","1500000US240338001031","Block Group 1, Census Tract 8001.03, Prince George's County, Maryland"
"29.8","2.2","31.4","3.1","26.1","8.9","1500000US240338001032","Block Group 2, Census Tract 8001.03, Prince George's County, Maryland"
"47.5","7.7","40.5","25.3","52.3","8.8","1500000US240338001051","Block Group 1, Census Tract 8001.05, Prince George's County, Maryland"
"36.8","8.5","36.2","13.3","38.3","9.0","1500000US240338001052","Block Group 2, Census Tract 8001.05, Prince George's County, Maryland"
"34.9","6.1","26.5","6.8","40.6","5.7","1500000US240338001053","Block Group 3, Census Tract 8001.05, Prince George's County, Maryland"
"35.2","5.9","33.4","7.3","37.1","5.8","1500000US240338001061","Block Group 1, Census Tract 8001.06, Prince George's County, Maryland"
"39.1","1.8","37.4","12.8","40.0","4.3","1500000US240338001062","Block Group 2, Census Tract 8001.06, Prince George's County, Maryland"
"34.5","3.2","31.6","3.6","35.9","5.8","1500000US240338001081","Block Group 1, Census Tract 8001.08, Prince George's County, Maryland"
"35.3","15.7","45.3","29.2","30.6","13.0","1500000US240338001082","Block Group 2, Census Tract 8001.08, Prince George's County, Maryland"
"36.9","3.2","34.8","18.7","37.9","2.1","1500000US240338001091","Block Group 1, Census Tract 8001.09, Prince George's County, Maryland"
