"B11006_001E","B11006_001M","B11006_002E","B11006_002M","B11006_003E","B11006_003M","B11006_004E","B11006_004M","B11006_005E","B11006_005M","B11006_006E","B11006_006M","B11006_007E","B11006_007M","B11006_008E","B11006_008M","B11006_009E","B11006_009M","B11006_010E","B11006_010M","B11006_011E","B11006_011M","B11006_012E","B11006_012M","B11006_013E","B11006_013M","B11006_014E","B11006_014M","B11006_015E","B11006_015M","GEO_ID","NAME"
"426","99","221","64","96","51","96","51","0","12","0","12","0","12","125","52","205","104","98","61","50","42","48","41","0","12","48","41","107","87","1500000US240054903013","Block Group 3, Census Tract 4903.01, Baltimore County, Maryland"
"533","54","249","55","120","41","110","39","10","15","0","12","10","15","129","51","284","63","143","49","103","36","40","31","10","16","30","27","141","61","1500000US240054903021","Block Group 1, Census Tract 4903.02, Baltimore County, Maryland"
"768","74","535","72","132","52","123","49","9","14","9","14","0","12","403","78","233","51","203","53","162","53","41","33","11","17","30","28","30","27","1500000US240054903022","Block Group 2, Census Tract 4903.02, Baltimore County, Maryland"
"496","44","264","41","131","32","124","31","7","10","7","10","0","12","133","41","232","39","158","35","150","35","8","11","8","11","0","12","74","40","1500000US240054904001","Block Group 1, Census Tract 4904, Baltimore County, Maryland"
"221","35","123","33","80","28","80","28","0","12","0","12","0","12","43","20","98","26","92","26","85","25","7","10","0","12","7","10","6","9","1500000US240054904002","Block Group 2, Census Tract 4904, Baltimore County, Maryland"
"286","61","108","42","75","38","42","26","33","39","10","14","23","37","33","25","178","67","178","67","142","49","36","45","0","12","36","45","0","12","1500000US240054905001","Block Group 1, Census Tract 4905, Baltimore County, Maryland"
"544","69","257","63","207","57","172","53","35","30","15","16","20","24","50","34","287","71","254","65","212","63","42","26","0","12","42","26","33","32","1500000US240054905002","Block Group 2, Census Tract 4905, Baltimore County, Maryland"
"618","65","329","71","160","63","137","57","23","26","0","12","23","26","169","54","289","76","188","63","178","64","10","14","0","12","10","14","101","55","1500000US240054905003","Block Group 3, Census Tract 4905, Baltimore County, Maryland"
"420","32","165","31","121","30","90","26","31","17","10","10","21","14","44","18","255","41","244","40","213","39","31","24","3","5","28","24","11","11","1500000US240054906011","Block Group 1, Census Tract 4906.01, Baltimore County, Maryland"
"382","37","158","31","72","22","59","19","13","13","0","12","13","13","86","29","224","41","180","39","139","30","41","29","7","10","34","27","44","27","1500000US240054906012","Block Group 2, Census Tract 4906.01, Baltimore County, Maryland"
"423","56","116","33","66","30","56","27","10","16","10","16","0","12","50","29","307","58","268","51","209","49","59","37","30","25","29","26","39","38","1500000US240054906021","Block Group 1, Census Tract 4906.02, Baltimore County, Maryland"
"807","73","144","43","60","30","43","26","17","20","0","12","17","20","84","39","663","77","322","67","167","59","155","66","29","22","126","63","341","61","1500000US240054906022","Block Group 2, Census Tract 4906.02, Baltimore County, Maryland"
"650","53","259","52","127","34","103","31","24","21","16","19","8","9","132","46","391","57","236","47","204","42","32","18","12","12","20","17","155","46","1500000US240054906031","Block Group 1, Census Tract 4906.03, Baltimore County, Maryland"
"253","36","147","29","88","25","57","20","31","23","15","19","16","14","59","24","106","35","76","27","72","26","4","7","0","12","4","7","30","23","1500000US240054906032","Block Group 2, Census Tract 4906.03, Baltimore County, Maryland"
"113","34","5","7","5","7","5","7","0","12","0","12","0","12","0","12","108","35","0","12","0","12","0","12","0","12","0","12","108","35","1500000US240054906051","Block Group 1, Census Tract 4906.05, Baltimore County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054906052","Block Group 2, Census Tract 4906.05, Baltimore County, Maryland"
"695","20","511","24","190","35","174","33","16","13","5","9","11","12","321","37","184","21","173","22","150","26","23","15","0","12","23","15","11","11","1500000US240054907011","Block Group 1, Census Tract 4907.01, Baltimore County, Maryland"
"836","101","257","64","100","45","79","41","21","23","10","16","11","19","157","54","579","97","256","71","206","75","50","39","30","31","20","25","323","96","1500000US240054907031","Block Group 1, Census Tract 4907.03, Baltimore County, Maryland"
"642","97","310","83","125","50","111","49","14","17","7","12","7","13","185","67","332","86","198","68","168","71","30","22","8","12","22","18","134","70","1500000US240054907032","Block Group 2, Census Tract 4907.03, Baltimore County, Maryland"
"490","87","129","43","81","38","38","30","43","31","28","25","15","18","48","33","361","89","203","55","154","41","49","52","0","12","49","52","158","80","1500000US240054908001","Block Group 1, Census Tract 4908, Baltimore County, Maryland"
"874","77","287","61","152","47","152","47","0","12","0","12","0","12","135","57","587","88","349","62","282","59","67","42","47","35","20","23","238","73","1500000US240054908002","Block Group 2, Census Tract 4908, Baltimore County, Maryland"
"697","107","218","93","170","84","115","65","55","48","0","12","55","48","48","39","479","121","290","106","114","56","176","89","16","26","160","85","189","106","1500000US240054909001","Block Group 1, Census Tract 4909, Baltimore County, Maryland"
"1215","200","516","133","155","69","126","60","29","34","18","29","11","18","361","125","699","206","185","78","141","69","44","46","16","31","28","34","514","181","1500000US240054909002","Block Group 2, Census Tract 4909, Baltimore County, Maryland"
"267","119","104","80","48","47","21","33","27","32","15","24","12","22","56","67","163","89","38","41","0","12","38","41","0","12","38","41","125","88","1500000US240054909003","Block Group 3, Census Tract 4909, Baltimore County, Maryland"
"306","36","122","29","73","27","67","27","6","10","6","10","0","12","49","21","184","43","181","43","154","40","27","22","6","9","21","20","3","5","1500000US240054910001","Block Group 1, Census Tract 4910, Baltimore County, Maryland"
"472","38","196","42","117","36","112","35","5","9","0","12","5","9","79","33","276","46","256","47","245","47","11","11","0","12","11","11","20","15","1500000US240054910002","Block Group 2, Census Tract 4910, Baltimore County, Maryland"
"469","74","115","49","91","49","73","46","18","20","0","12","18","20","24","21","354","74","302","70","193","54","109","51","25","24","84","47","52","38","1500000US240054911001","Block Group 1, Census Tract 4911, Baltimore County, Maryland"
"580","84","160","57","47","32","22","19","25","25","0","12","25","25","113","55","420","86","342","79","283","66","59","47","23","25","36","44","78","54","1500000US240054911002","Block Group 2, Census Tract 4911, Baltimore County, Maryland"
"365","53","128","46","88","38","62","31","26","29","0","12","26","29","40","29","237","59","214","57","204","56","10","15","0","12","10","15","23","21","1500000US240054911003","Block Group 3, Census Tract 4911, Baltimore County, Maryland"
"446","47","181","37","64","27","49","21","15","14","5","8","10","12","117","38","265","51","126","37","88","32","38","29","15","22","23","21","139","41","1500000US240054912011","Block Group 1, Census Tract 4912.01, Baltimore County, Maryland"
"313","36","135","32","68","30","68","30","0","12","0","12","0","12","67","23","178","39","122","36","95","33","27","19","17","15","10","11","56","24","1500000US240054912012","Block Group 2, Census Tract 4912.01, Baltimore County, Maryland"
"490","39","176","37","97","32","64","24","33","24","8","12","25","21","79","28","314","37","196","39","122","34","74","39","37","32","37","26","118","34","1500000US240054912021","Block Group 1, Census Tract 4912.02, Baltimore County, Maryland"
"274","34","79","28","41","20","28","18","13","14","0","12","13","14","38","23","195","37","148","38","116","33","32","22","0","12","32","22","47","26","1500000US240054912022","Block Group 2, Census Tract 4912.02, Baltimore County, Maryland"
"560","79","257","68","154","50","136","49","18","19","0","12","18","19","103","48","303","100","244","98","179","78","65","62","0","12","65","62","59","39","1500000US240054913001","Block Group 1, Census Tract 4913, Baltimore County, Maryland"
"877","84","129","53","68","44","57","44","11","18","0","12","11","18","61","43","748","92","284","85","224","69","60","59","17","24","43","55","464","82","1500000US240054913002","Block Group 2, Census Tract 4913, Baltimore County, Maryland"
"388","112","67","39","40","29","40","29","0","12","0","12","0","12","27","32","321","110","233","103","65","66","168","93","37","47","131","80","88","68","1500000US240054914011","Block Group 1, Census Tract 4914.01, Baltimore County, Maryland"
"772","158","197","81","125","71","88","55","37","42","21","33","16","27","72","43","575","156","389","130","206","95","183","111","0","12","183","111","186","111","1500000US240054914012","Block Group 2, Census Tract 4914.01, Baltimore County, Maryland"
"1176","162","136","85","104","75","0","12","104","75","0","12","104","75","32","38","1040","172","618","162","221","135","397","156","163","121","234","123","422","139","1500000US240054914013","Block Group 3, Census Tract 4914.01, Baltimore County, Maryland"
"587","103","233","70","104","69","68","41","36","51","36","51","0","12","129","64","354","94","231","86","114","50","117","74","48","50","69","55","123","60","1500000US240054914021","Block Group 1, Census Tract 4914.02, Baltimore County, Maryland"
"563","102","119","53","89","46","65","41","24","23","5","8","19","21","30","21","444","100","273","86","125","47","148","83","40","43","108","76","171","91","1500000US240054914022","Block Group 2, Census Tract 4914.02, Baltimore County, Maryland"
"438","79","92","38","76","35","54","30","22","24","0","12","22","24","16","18","346","78","206","71","133","62","73","38","26","30","47","31","140","46","1500000US240054915001","Block Group 1, Census Tract 4915, Baltimore County, Maryland"
"442","73","294","76","152","64","127","62","25","30","6","11","19","29","142","60","148","53","89","45","89","45","0","12","0","12","0","12","59","35","1500000US240054915002","Block Group 2, Census Tract 4915, Baltimore County, Maryland"
"696","85","113","45","42","26","32","21","10","15","0","12","10","15","71","38","583","92","332","100","196","76","136","67","40","39","96","58","251","90","1500000US240054915003","Block Group 3, Census Tract 4915, Baltimore County, Maryland"
"260","88","80","51","8","15","8","15","0","12","0","12","0","12","72","49","180","86","102","88","84","85","18","28","0","12","18","28","78","56","1500000US240054916001","Block Group 1, Census Tract 4916, Baltimore County, Maryland"
"457","108","202","86","103","78","35","30","68","75","0","12","68","75","99","50","255","75","169","64","111","51","58","47","29","32","29","35","86","45","1500000US240054916002","Block Group 2, Census Tract 4916, Baltimore County, Maryland"
"456","110","153","57","108","52","79","48","29","30","0","12","29","30","45","32","303","104","223","108","133","95","90","62","41","41","49","50","80","50","1500000US240054916003","Block Group 3, Census Tract 4916, Baltimore County, Maryland"
"536","71","193","58","127","51","118","50","9","14","0","12","9","14","66","36","343","84","104","56","67","44","37","34","13","21","24","27","239","80","1500000US240054917011","Block Group 1, Census Tract 4917.01, Baltimore County, Maryland"
"695","81","206","53","109","43","92","42","17","18","0","12","17","18","97","42","489","92","385","96","176","66","209","84","43","33","166","76","104","61","1500000US240054917012","Block Group 2, Census Tract 4917.01, Baltimore County, Maryland"
"497","61","214","57","153","56","153","56","0","12","0","12","0","12","61","32","283","66","191","64","155","58","36","35","9","14","27","32","92","42","1500000US240054917013","Block Group 3, Census Tract 4917.01, Baltimore County, Maryland"
"397","49","267","51","123","41","79","27","44","32","15","20","29","25","144","47","130","50","80","37","80","37","0","12","0","12","0","12","50","31","1500000US240054919001","Block Group 1, Census Tract 4919, Baltimore County, Maryland"
"450","48","233","50","113","36","104","38","9","11","0","12","9","11","120","41","217","53","137","48","90","41","47","35","0","12","47","35","80","43","1500000US240054919002","Block Group 2, Census Tract 4919, Baltimore County, Maryland"
"346","44","124","49","67","39","58","38","9","10","3","5","6","8","57","37","222","45","172","39","96","41","76","38","21","25","55","33","50","32","1500000US240054920011","Block Group 1, Census Tract 4920.01, Baltimore County, Maryland"
"266","37","99","35","31","19","26","17","5","8","5","8","0","12","68","34","167","38","70","27","52","25","18","15","6","9","12","12","97","36","1500000US240054920012","Block Group 2, Census Tract 4920.01, Baltimore County, Maryland"
"349","60","84","36","61","30","35","17","26","32","20","30","6","10","23","20","265","69","149","65","102","50","47","40","33","37","14","17","116","65","1500000US240054920021","Block Group 1, Census Tract 4920.02, Baltimore County, Maryland"
"361","74","106","36","74","35","69","35","5","8","0","12","5","8","32","24","255","84","220","80","182","66","38","44","8","13","30","41","35","27","1500000US240054920022","Block Group 2, Census Tract 4920.02, Baltimore County, Maryland"
"354","80","142","51","75","39","33","27","42","29","0","12","42","29","67","47","212","74","167","72","70","46","97","69","0","12","97","69","45","27","1500000US240054920023","Block Group 3, Census Tract 4920.02, Baltimore County, Maryland"
"430","63","212","68","161","71","145","70","16","18","8","13","8","12","51","30","218","51","165","48","120","48","45","31","9","14","36","29","53","33","1500000US240054920024","Block Group 4, Census Tract 4920.02, Baltimore County, Maryland"
"300","60","191","57","82","44","82","44","0","12","0","12","0","12","109","62","109","47","86","41","32","25","54","43","0","12","54","43","23","26","1500000US240054921011","Block Group 1, Census Tract 4921.01, Baltimore County, Maryland"
"558","76","267","82","160","65","132","57","28","28","0","12","28","28","107","54","291","78","113","56","53","42","60","46","0","12","60","46","178","70","1500000US240054921012","Block Group 2, Census Tract 4921.01, Baltimore County, Maryland"
"287","65","117","44","64","31","43","25","21","20","8","14","13","15","53","30","170","67","99","45","81","39","18","21","11","17","7","11","71","53","1500000US240054921013","Block Group 3, Census Tract 4921.01, Baltimore County, Maryland"
"461","89","193","60","98","43","74","37","24","23","11","18","13","14","95","62","268","100","200","87","123","60","77","66","32","48","45","44","68","59","1500000US240054921014","Block Group 4, Census Tract 4921.01, Baltimore County, Maryland"
"341","51","103","35","64","31","58","29","6","8","6","8","0","12","39","20","238","53","174","50","103","36","71","43","24","25","47","36","64","26","1500000US240054921021","Block Group 1, Census Tract 4921.02, Baltimore County, Maryland"
"493","51","209","46","127","36","87","36","40","24","0","12","40","24","82","42","284","54","160","40","127","41","33","19","12","12","21","17","124","47","1500000US240054921022","Block Group 2, Census Tract 4921.02, Baltimore County, Maryland"
"518","88","291","78","168","71","105","64","63","48","11","17","52","44","123","62","227","82","219","84","156","70","63","68","44","61","19","30","8","13","1500000US240054922001","Block Group 1, Census Tract 4922, Baltimore County, Maryland"
"947","147","311","99","168","83","121","69","47","45","33","41","14","22","143","77","636","160","401","148","208","102","193","109","53","67","140","96","235","92","1500000US240054922002","Block Group 2, Census Tract 4922, Baltimore County, Maryland"
"493","132","97","83","49","43","36","34","13","24","0","12","13","24","48","73","396","133","188","86","114","72","74","66","12","22","62","61","208","133","1500000US240054922003","Block Group 3, Census Tract 4922, Baltimore County, Maryland"
"376","81","163","70","118","66","89","57","29","33","0","12","29","33","45","26","213","59","162","58","80","45","82","43","59","38","23","21","51","28","1500000US240054923001","Block Group 1, Census Tract 4923, Baltimore County, Maryland"
"782","90","331","68","222","58","188","58","34","19","13","16","21","16","109","43","451","103","340","90","193","71","147","60","43","33","104","51","111","64","1500000US240054923002","Block Group 2, Census Tract 4923, Baltimore County, Maryland"
"690","101","274","81","189","48","70","40","119","61","30","26","89","59","85","68","416","90","344","90","186","79","158","81","23","17","135","83","72","44","1500000US240054924011","Block Group 1, Census Tract 4924.01, Baltimore County, Maryland"
"595","98","181","58","140","50","106","44","34","28","8","13","26","25","41","33","414","93","318","81","207","67","111","51","8","13","103","50","96","63","1500000US240054924012","Block Group 2, Census Tract 4924.01, Baltimore County, Maryland"
"1344","196","72","57","72","57","29","39","43","44","0","12","43","44","0","12","1272","191","758","186","427","162","331","158","19","31","312","156","514","185","1500000US240054924021","Block Group 1, Census Tract 4924.02, Baltimore County, Maryland"
"1623","169","575","124","232","77","154","68","78","56","19","30","59","49","343","112","1048","188","589","181","317","107","272","157","66","103","206","133","459","174","1500000US240054924022","Block Group 2, Census Tract 4924.02, Baltimore County, Maryland"
"47","32","12","18","0","12","0","12","0","12","0","12","0","12","12","18","35","27","0","12","0","12","0","12","0","12","0","12","35","27","1500000US240054925001","Block Group 1, Census Tract 4925, Baltimore County, Maryland"
"4","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","4","6","4","6","4","6","0","12","0","12","0","12","0","12","1500000US240054925002","Block Group 2, Census Tract 4925, Baltimore County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240054926001","Block Group 1, Census Tract 4926, Baltimore County, Maryland"
"487","84","207","45","100","39","76","35","24","22","8","11","16","19","107","42","280","81","223","82","135","60","88","60","24","39","64","49","57","35","1500000US240054926002","Block Group 2, Census Tract 4926, Baltimore County, Maryland"
"959","111","225","52","87","38","74","34","13","20","13","20","0","12","138","49","734","109","497","118","291","98","206","89","90","83","116","69","237","90","1500000US240054926003","Block Group 3, Census Tract 4926, Baltimore County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240059800001","Block Group 1, Census Tract 9800, Baltimore County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240059801001","Block Group 1, Census Tract 9801, Baltimore County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240059802001","Block Group 1, Census Tract 9802, Baltimore County, Maryland"
"586","66","263","59","213","61","159","60","54","45","8","12","46","43","50","32","323","78","253","59","205","57","48","34","7","11","41","32","70","52","1500000US240098601011","Block Group 1, Census Tract 8601.01, Calvert County, Maryland"
"515","73","184","50","158","50","119","46","39","26","9","14","30","27","26","16","331","79","219","58","202","57","17","19","0","12","17","19","112","59","1500000US240098601012","Block Group 2, Census Tract 8601.01, Calvert County, Maryland"
"648","78","251","63","219","61","192","62","27","24","0","12","27","24","32","28","397","93","256","64","232","65","24","29","0","12","24","29","141","85","1500000US240098601021","Block Group 1, Census Tract 8601.02, Calvert County, Maryland"
"332","55","224","55","153","51","106","47","47","30","30","22","17","20","71","48","108","42","82","38","61","36","21","25","6","9","15","24","26","21","1500000US240098601022","Block Group 2, Census Tract 8601.02, Calvert County, Maryland"
"825","82","358","79","319","78","256","68","63","49","42","45","21","20","39","27","467","80","409","77","318","71","91","49","13","20","78","47","58","45","1500000US240098602001","Block Group 1, Census Tract 8602, Calvert County, Maryland"
"1172","97","479","85","418","88","298","85","120","66","14","25","106","60","61","36","693","102","546","99","442","86","104","58","46","47","58","38","147","78","1500000US240098602002","Block Group 2, Census Tract 8602, Calvert County, Maryland"
"635","107","231","82","163","63","142","63","21","21","0","12","21","21","68","60","404","102","321","92","268","82","53","45","12","19","41","40","83","55","1500000US240098603001","Block Group 1, Census Tract 8603, Calvert County, Maryland"
"503","84","190","64","165","60","165","60","0","12","0","12","0","12","25","24","313","71","269","65","253","63","16","18","0","12","16","18","44","43","1500000US240098603002","Block Group 2, Census Tract 8603, Calvert County, Maryland"
"388","82","183","85","143","76","104","68","39","41","0","12","39","41","40","49","205","73","169","64","118","49","51","54","15","17","36","52","36","46","1500000US240098603003","Block Group 3, Census Tract 8603, Calvert County, Maryland"
"1039","143","277","82","161","67","104","47","57","43","34","37","23","23","116","55","762","163","470","121","345","103","125","66","27","22","98","67","292","121","1500000US240098604011","Block Group 1, Census Tract 8604.01, Calvert County, Maryland"
"454","108","241","88","103","48","66","35","37","33","5","8","32","32","138","78","213","66","94","48","44","25","50","43","5","9","45","41","119","51","1500000US240098604012","Block Group 2, Census Tract 8604.01, Calvert County, Maryland"
"1169","133","457","116","233","81","191","82","42","42","13","19","29","38","224","105","712","136","522","118","321","101","201","86","42","31","159","84","190","86","1500000US240098604013","Block Group 3, Census Tract 8604.01, Calvert County, Maryland"
"1032","137","232","80","186","74","161","73","25","29","0","12","25","29","46","40","800","142","684","141","555","144","129","77","60","55","69","52","116","76","1500000US240098604014","Block Group 4, Census Tract 8604.01, Calvert County, Maryland"
"1006","99","257","51","182","51","95","36","87","39","47","35","40","29","75","41","749","105","581","102","361","113","220","91","70","54","150","76","168","69","1500000US240098604021","Block Group 1, Census Tract 8604.02, Calvert County, Maryland"
"230","62","71","38","55","35","35","32","20","21","0","12","20","21","16","19","159","66","129","70","88","57","41","44","6","10","35","43","30","30","1500000US240098604022","Block Group 2, Census Tract 8604.02, Calvert County, Maryland"
"974","97","269","81","159","74","108","62","51","49","27","39","24","26","110","54","705","96","678","97","552","102","126","69","51","43","75","57","27","23","1500000US240098605011","Block Group 1, Census Tract 8605.01, Calvert County, Maryland"
"1033","95","377","77","345","73","326","68","19","22","0","12","19","22","32","30","656","95","579","96","459","98","120","73","72","53","48","44","77","48","1500000US240098605012","Block Group 2, Census Tract 8605.01, Calvert County, Maryland"
"477","70","204","58","141","51","117","46","24","20","0","12","24","20","63","37","273","66","209","63","149","57","60","39","25","27","35","30","64","41","1500000US240098605021","Block Group 1, Census Tract 8605.02, Calvert County, Maryland"
"730","85","308","69","231","68","193","63","38","36","20","29","18","21","77","38","422","97","340","90","261","83","79","53","24","37","55","43","82","64","1500000US240098605022","Block Group 2, Census Tract 8605.02, Calvert County, Maryland"
"874","124","365","90","298","89","211","79","87","59","45","47","42","43","67","46","509","134","401","141","321","116","80","81","48","73","32","38","108","82","1500000US240098606001","Block Group 1, Census Tract 8606, Calvert County, Maryland"
"777","122","360","99","293","79","223","70","70","52","0","12","70","52","67","71","417","127","363","119","319","119","44","50","22","37","22","36","54","63","1500000US240098606002","Block Group 2, Census Tract 8606, Calvert County, Maryland"
"677","121","140","53","128","51","112","47","16","26","0","12","16","26","12","21","537","111","497","113","388","98","109","93","37","43","72","91","40","47","1500000US240098606003","Block Group 3, Census Tract 8606, Calvert County, Maryland"
"1070","86","553","85","262","82","205","72","57","45","27","25","30","39","291","75","517","92","363","89","317","89","46","36","24","27","22","25","154","82","1500000US240098607011","Block Group 1, Census Tract 8607.01, Calvert County, Maryland"
"466","97","141","61","83","37","67","33","16","21","4","9","12","19","58","47","325","101","250","70","209","60","41","43","32","40","9","14","75","75","1500000US240098607021","Block Group 1, Census Tract 8607.02, Calvert County, Maryland"
"753","108","219","63","147","57","128","55","19","21","0","12","19","21","72","39","534","98","393","92","191","76","202","82","33","37","169","77","141","68","1500000US240098607022","Block Group 2, Census Tract 8607.02, Calvert County, Maryland"
"648","122","269","91","199","81","126","84","73","47","9","13","64","45","70","47","379","96","296","92","155","65","141","86","37","49","104","78","83","53","1500000US240098607031","Block Group 1, Census Tract 8607.03, Calvert County, Maryland"
"659","105","298","57","194","59","160","60","34","38","8","13","26","35","104","45","361","110","333","111","203","83","130","94","10","17","120","95","28","28","1500000US240098607032","Block Group 2, Census Tract 8607.03, Calvert County, Maryland"
"918","156","306","96","275","97","256","96","19","32","0","12","19","32","31","36","612","155","601","155","401","90","200","139","12","21","188","139","11","21","1500000US240098608011","Block Group 1, Census Tract 8608.01, Calvert County, Maryland"
"329","108","134","93","62","55","62","55","0","12","0","12","0","12","72","80","195","103","156","94","68","40","88","83","69","78","19","28","39","47","1500000US240098608012","Block Group 2, Census Tract 8608.01, Calvert County, Maryland"
"1029","158","342","105","277","104","211","93","66","42","18","27","48","30","65","44","687","152","581","153","495","104","86","94","0","12","86","94","106","65","1500000US240098608013","Block Group 3, Census Tract 8608.01, Calvert County, Maryland"
"280","71","196","68","119","51","98","40","21","23","6","10","15","24","77","63","84","41","64","34","39","32","25","23","6","11","19","22","20","23","1500000US240098608021","Block Group 1, Census Tract 8608.02, Calvert County, Maryland"
"449","96","124","46","81","39","72","35","9","14","0","12","9","14","43","31","325","100","246","86","139","74","107","58","55","51","52","47","79","59","1500000US240098608022","Block Group 2, Census Tract 8608.02, Calvert County, Maryland"
"1023","107","384","95","205","65","169","59","36","27","0","12","36","27","179","81","639","92","536","84","440","93","96","53","5","9","91","55","103","51","1500000US240098608023","Block Group 3, Census Tract 8608.02, Calvert County, Maryland"
"911","144","224","83","213","81","213","81","0","12","0","12","0","12","11","17","687","137","599","140","426","110","173","98","0","12","173","98","88","82","1500000US240098609001","Block Group 1, Census Tract 8609, Calvert County, Maryland"
"749","129","571","118","269","87","243","75","26","41","0","12","26","41","302","113","178","63","107","53","95","49","12","18","12","18","0","12","71","47","1500000US240098609002","Block Group 2, Census Tract 8609, Calvert County, Maryland"
"620","144","350","102","135","57","135","57","0","12","0","12","0","12","215","96","270","137","216","121","160","103","56","65","31","50","25","40","54","68","1500000US240098609003","Block Group 3, Census Tract 8609, Calvert County, Maryland"
"431","98","185","79","84","45","57","42","27","32","18","29","9","15","101","82","246","84","167","71","113","52","54","76","54","76","0","12","79","72","1500000US240098609004","Block Group 4, Census Tract 8609, Calvert County, Maryland"
"415","44","160","33","98","28","88","26","10","11","0","12","10","11","62","24","255","42","190","43","160","38","30","26","0","12","30","26","65","37","1500000US240098610011","Block Group 1, Census Tract 8610.01, Calvert County, Maryland"
"779","150","205","94","124","74","105","69","19","30","19","30","0","12","81","63","574","163","380","121","228","133","152","95","43","58","109","95","194","123","1500000US240098610031","Block Group 1, Census Tract 8610.03, Calvert County, Maryland"
"709","133","320","91","269","88","269","88","0","12","0","12","0","12","51","37","389","138","188","84","175","80","13","23","13","23","0","12","201","118","1500000US240098610032","Block Group 2, Census Tract 8610.03, Calvert County, Maryland"
"803","177","175","85","68","52","52","46","16","25","0","12","16","25","107","68","628","167","499","149","232","99","267","126","62","54","205","117","129","78","1500000US240098610033","Block Group 3, Census Tract 8610.03, Calvert County, Maryland"
"669","137","247","101","163","89","163","89","0","12","0","12","0","12","84","57","422","126","330","102","255","88","75","69","0","12","75","69","92","90","1500000US240098610041","Block Group 1, Census Tract 8610.04, Calvert County, Maryland"
"927","170","111","62","54","47","54","47","0","12","0","12","0","12","57","39","816","175","715","161","541","138","174","126","71","89","103","86","101","78","1500000US240098610042","Block Group 2, Census Tract 8610.04, Calvert County, Maryland"
"766","203","199","90","144","87","125","82","19","29","0","12","19","29","55","41","567","188","433","163","364","163","69","60","35","42","34","41","134","100","1500000US240098610043","Block Group 3, Census Tract 8610.04, Calvert County, Maryland"
"0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1500000US240099901000","Block Group 0, Census Tract 9901, Calvert County, Maryland"
"611","85","120","39","91","35","67","31","24","19","19","18","5","8","29","20","491","96","370","81","324","80","46","32","23","22","23","24","121","82","1500000US240119550001","Block Group 1, Census Tract 9550, Caroline County, Maryland"
"512","66","260","53","181","45","148","38","33","25","0","12","33","25","79","43","252","70","212","68","133","59","79","41","20","15","59","38","40","27","1500000US240119550002","Block Group 2, Census Tract 9550, Caroline County, Maryland"
"562","99","213","64","196","61","176","57","20","24","0","12","20","24","17","23","349","104","258","100","224","102","34","35","17","27","17","18","91","54","1500000US240119551001","Block Group 1, Census Tract 9551, Caroline County, Maryland"
"639","91","182","58","95","37","66","27","29","23","3","6","26","22","87","36","457","85","346","81","202","59","144","69","49","39","95","55","111","42","1500000US240119551002","Block Group 2, Census Tract 9551, Caroline County, Maryland"
"724","131","268","91","144","46","128","41","16","23","0","12","16","23","124","77","456","146","329","109","273","107","56","30","0","12","56","30","127","93","1500000US240119551003","Block Group 3, Census Tract 9551, Caroline County, Maryland"
"700","81","240","65","133","55","97","45","36","36","20","28","16","23","107","42","460","76","397","73","225","64","172","77","105","55","67","49","63","52","1500000US240119552011","Block Group 1, Census Tract 9552.01, Caroline County, Maryland"
"631","75","259","49","132","45","106","39","26","29","11","16","15","24","127","46","372","71","283","58","203","49","80","39","6","7","74","40","89","37","1500000US240119552012","Block Group 2, Census Tract 9552.01, Caroline County, Maryland"
"348","56","155","43","98","31","86","29","12","12","1","3","11","11","57","35","193","64","155","56","93","36","62","45","5","9","57","44","38","30","1500000US240119552021","Block Group 1, Census Tract 9552.02, Caroline County, Maryland"
"427","58","178","39","110","31","99","29","11","15","9","14","2","4","68","32","249","52","165","45","92","32","73","36","34","37","39","33","84","47","1500000US240119552022","Block Group 2, Census Tract 9552.02, Caroline County, Maryland"
"701","90","403","79","278","58","236","57","42","34","9","14","33","30","125","66","298","80","288","78","218","71","70","42","25","35","45","32","10","15","1500000US240119553011","Block Group 1, Census Tract 9553.01, Caroline County, Maryland"
"767","99","242","93","143","86","111","81","32","26","0","12","32","26","99","54","525","97","456","94","323","92","133","69","42","40","91","54","69","52","1500000US240119553012","Block Group 2, Census Tract 9553.01, Caroline County, Maryland"
"431","92","130","50","99","42","75","37","24","22","0","12","24","22","31","27","301","86","254","74","187","53","67","52","31","38","36","31","47","45","1500000US240119553021","Block Group 1, Census Tract 9553.02, Caroline County, Maryland"
