"B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M","GEO_ID","NAME"
"630","305","554","294","554","294","528","291","26","43","0","13","76","71","1500000US240317026022","Block Group 2, Census Tract 7026.02, Montgomery County, Maryland"
"2759","604","2493","542","2493","542","2401","543","92","98","0","13","266","259","1500000US240317026023","Block Group 3, Census Tract 7026.02, Montgomery County, Maryland"
"787","180","655","185","655","185","649","182","6","9","0","13","132","88","1500000US240317026031","Block Group 1, Census Tract 7026.03, Montgomery County, Maryland"
"959","295","858","282","858","282","836","257","22","41","0","13","101","51","1500000US240317026032","Block Group 2, Census Tract 7026.03, Montgomery County, Maryland"
"1137","213","905","206","865","202","852","204","13","22","40","48","232","115","1500000US240317026041","Block Group 1, Census Tract 7026.04, Montgomery County, Maryland"
"1248","518","1154","522","1154","522","1120","516","34","46","0","13","94","81","1500000US240317026042","Block Group 2, Census Tract 7026.04, Montgomery County, Maryland"
"1713","528","1291","457","1291","457","1250","454","41","47","0","13","422","155","1500000US240317027001","Block Group 1, Census Tract 7027, Montgomery County, Maryland"
"1093","494","863","317","863","317","819","322","44","67","0","13","230","216","1500000US240317027002","Block Group 2, Census Tract 7027, Montgomery County, Maryland"
"774","222","601","183","590","177","578","175","12","21","11","22","173","107","1500000US240317027003","Block Group 3, Census Tract 7027, Montgomery County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240317027004","Block Group 4, Census Tract 7027, Montgomery County, Maryland"
"1766","316","1366","278","1366","278","1356","277","10","19","0","13","400","155","1500000US240317027005","Block Group 5, Census Tract 7027, Montgomery County, Maryland"
"1138","288","917","267","917","267","871","241","46","72","0","13","221","117","1500000US240317028001","Block Group 1, Census Tract 7028, Montgomery County, Maryland"
"1746","375","1242","308","1242","308","1091","256","151","159","0","13","504","171","1500000US240317028002","Block Group 2, Census Tract 7028, Montgomery County, Maryland"
"667","164","593","162","580","155","580","155","0","13","13","20","74","75","1500000US240317028003","Block Group 3, Census Tract 7028, Montgomery County, Maryland"
"949","349","899","351","899","351","881","357","18","28","0","13","50","46","1500000US240317028004","Block Group 4, Census Tract 7028, Montgomery County, Maryland"
"654","183","505","158","505","158","505","158","0","13","0","13","149","77","1500000US240317029001","Block Group 1, Census Tract 7029, Montgomery County, Maryland"
"1187","281","828","219","828","219","758","172","70","95","0","13","359","184","1500000US240317029002","Block Group 2, Census Tract 7029, Montgomery County, Maryland"
"1060","409","957","422","957","422","843","410","114","111","0","13","103","71","1500000US240317029003","Block Group 3, Census Tract 7029, Montgomery County, Maryland"
"1222","279","878","330","878","330","855","320","23","24","0","13","344","122","1500000US240317029004","Block Group 4, Census Tract 7029, Montgomery County, Maryland"
"557","329","308","208","308","208","308","208","0","13","0","13","249","139","1500000US240317029005","Block Group 5, Census Tract 7029, Montgomery County, Maryland"
"538","122","410","108","410","108","401","103","9","13","0","13","128","45","1500000US240317030001","Block Group 1, Census Tract 7030, Montgomery County, Maryland"
"765","100","595","102","595","102","578","100","17","18","0","13","170","47","1500000US240317030002","Block Group 2, Census Tract 7030, Montgomery County, Maryland"
"1171","394","914","281","902","282","854","264","48","63","12","14","257","181","1500000US240317031001","Block Group 1, Census Tract 7031, Montgomery County, Maryland"
"824","285","597","203","594","201","584","198","10","17","3","9","227","108","1500000US240317031002","Block Group 2, Census Tract 7031, Montgomery County, Maryland"
"811","224","572","201","572","201","550","186","22","38","0","13","239","98","1500000US240317031003","Block Group 3, Census Tract 7031, Montgomery County, Maryland"
"819","284","594","229","594","229","567","221","27","41","0","13","225","123","1500000US240317031004","Block Group 4, Census Tract 7031, Montgomery County, Maryland"
"3795","1198","3073","1158","3054","1159","3014","1159","40","54","19","30","722","214","1500000US240317032011","Block Group 1, Census Tract 7032.01, Montgomery County, Maryland"
"1074","382","655","264","655","264","639","259","16","25","0","13","419","210","1500000US240317032012","Block Group 2, Census Tract 7032.01, Montgomery County, Maryland"
"1002","275","676","234","676","234","661","234","15","24","0","13","326","151","1500000US240317032013","Block Group 3, Census Tract 7032.01, Montgomery County, Maryland"
"1159","405","870","394","870","394","865","394","5","8","0","13","289","119","1500000US240317032014","Block Group 4, Census Tract 7032.01, Montgomery County, Maryland"
"1833","927","1512","943","1512","943","1474","944","38","47","0","13","321","126","1500000US240317032021","Block Group 1, Census Tract 7032.02, Montgomery County, Maryland"
"1243","295","900","249","900","249","849","254","51","63","0","13","343","124","1500000US240317032022","Block Group 2, Census Tract 7032.02, Montgomery County, Maryland"
"1837","344","1062","278","1062","278","998","267","64","53","0","13","775","194","1500000US240317032023","Block Group 3, Census Tract 7032.02, Montgomery County, Maryland"
"1459","239","774","130","706","120","664","115","42","38","68","74","685","228","1500000US240317032061","Block Group 1, Census Tract 7032.06, Montgomery County, Maryland"
"345","174","331","172","331","172","312","169","19","22","0","13","14","17","1500000US240317032062","Block Group 2, Census Tract 7032.06, Montgomery County, Maryland"
"1074","277","734","221","734","221","677","217","57","44","0","13","340","142","1500000US240317032063","Block Group 3, Census Tract 7032.06, Montgomery County, Maryland"
"2101","449","1359","327","1359","327","1304","320","55","57","0","13","742","198","1500000US240317032071","Block Group 1, Census Tract 7032.07, Montgomery County, Maryland"
"1260","404","959","318","959","318","826","270","133","88","0","13","301","142","1500000US240317032072","Block Group 2, Census Tract 7032.07, Montgomery County, Maryland"
"1259","429","842","312","842","312","798","313","44","47","0","13","417","245","1500000US240317032073","Block Group 3, Census Tract 7032.07, Montgomery County, Maryland"
"1103","244","602","199","594","199","579","193","15","24","8","14","501","129","1500000US240317032081","Block Group 1, Census Tract 7032.08, Montgomery County, Maryland"
"970","240","685","217","676","217","632","202","44","37","9","14","285","96","1500000US240317032082","Block Group 2, Census Tract 7032.08, Montgomery County, Maryland"
"950","311","676","251","669","250","660","250","9","16","7","14","274","146","1500000US240317032083","Block Group 3, Census Tract 7032.08, Montgomery County, Maryland"
"962","275","623","258","623","258","615","257","8","13","0","13","339","84","1500000US240317032084","Block Group 4, Census Tract 7032.08, Montgomery County, Maryland"
"2177","549","1802","548","1802","548","1699","538","103","94","0","13","375","154","1500000US240317032091","Block Group 1, Census Tract 7032.09, Montgomery County, Maryland"
"1486","438","1047","306","1031","315","1019","315","12","20","16","31","439","207","1500000US240317032092","Block Group 2, Census Tract 7032.09, Montgomery County, Maryland"
"1516","575","985","394","985","394","675","206","310","235","0","13","531","321","1500000US240317032093","Block Group 3, Census Tract 7032.09, Montgomery County, Maryland"
"2489","679","1655","534","1655","534","1532","463","123","135","0","13","834","265","1500000US240317032101","Block Group 1, Census Tract 7032.10, Montgomery County, Maryland"
"754","149","602","147","602","147","581","147","21","24","0","13","152","67","1500000US240317032102","Block Group 2, Census Tract 7032.10, Montgomery County, Maryland"
"1269","575","1119","577","1119","577","1001","474","118","179","0","13","150","91","1500000US240317032131","Block Group 1, Census Tract 7032.13, Montgomery County, Maryland"
"2268","494","2136","502","2136","502","1890","452","246","147","0","13","132","80","1500000US240317032132","Block Group 2, Census Tract 7032.13, Montgomery County, Maryland"
"1123","361","916","309","916","309","880","279","36","62","0","13","207","121","1500000US240317032133","Block Group 3, Census Tract 7032.13, Montgomery County, Maryland"
"1866","385","1422","344","1422","344","1411","344","11","20","0","13","444","178","1500000US240317032141","Block Group 1, Census Tract 7032.14, Montgomery County, Maryland"
"1239","482","979","487","979","487","829","388","150","151","0","13","260","177","1500000US240317032142","Block Group 2, Census Tract 7032.14, Montgomery County, Maryland"
"2710","585","2025","545","2025","545","1919","535","106","93","0","13","685","212","1500000US240317032143","Block Group 3, Census Tract 7032.14, Montgomery County, Maryland"
"1655","331","1186","292","1172","290","1102","301","70","60","14","18","469","137","1500000US240317032151","Block Group 1, Census Tract 7032.15, Montgomery County, Maryland"
"914","197","703","183","703","183","659","192","44","42","0","13","211","72","1500000US240317032152","Block Group 2, Census Tract 7032.15, Montgomery County, Maryland"
"1543","255","873","235","873","235","765","241","108","103","0","13","670","166","1500000US240317032161","Block Group 1, Census Tract 7032.16, Montgomery County, Maryland"
"616","131","129","60","129","60","129","60","0","13","0","13","487","116","1500000US240317032162","Block Group 2, Census Tract 7032.16, Montgomery County, Maryland"
"1343","471","374","189","374","189","374","189","0","13","0","13","969","423","1500000US240317032163","Block Group 3, Census Tract 7032.16, Montgomery County, Maryland"
"1210","209","176","86","176","86","176","86","0","13","0","13","1034","200","1500000US240317032181","Block Group 1, Census Tract 7032.18, Montgomery County, Maryland"
"930","406","34","29","34","29","21","21","13","20","0","13","896","406","1500000US240317032182","Block Group 2, Census Tract 7032.18, Montgomery County, Maryland"
"1031","174","259","118","259","118","210","94","49","76","0","13","772","168","1500000US240317032191","Block Group 1, Census Tract 7032.19, Montgomery County, Maryland"
"974","176","221","84","221","84","204","83","17","27","0","13","753","171","1500000US240317032192","Block Group 2, Census Tract 7032.19, Montgomery County, Maryland"
"1417","592","88","56","88","56","88","56","0","13","0","13","1329","593","1500000US240317032193","Block Group 3, Census Tract 7032.19, Montgomery County, Maryland"
"917","231","247","121","247","121","210","88","37","56","0","13","670","183","1500000US240317032201","Block Group 1, Census Tract 7032.20, Montgomery County, Maryland"
"2579","614","1935","485","1935","485","1657","368","278","187","0","13","644","220","1500000US240317032202","Block Group 2, Census Tract 7032.20, Montgomery County, Maryland"
"814","220","689","200","681","200","656","201","25","28","8","14","125","70","1500000US240317032203","Block Group 3, Census Tract 7032.20, Montgomery County, Maryland"
"740","153","492","118","475","116","475","116","0","13","17","23","248","73","1500000US240317032211","Block Group 1, Census Tract 7032.21, Montgomery County, Maryland"
"1380","373","923","278","915","278","872","252","43","38","8","12","457","183","1500000US240317032212","Block Group 2, Census Tract 7032.21, Montgomery County, Maryland"
"1859","503","1494","482","1406","388","1347","389","59","50","88","136","365","143","1500000US240317032213","Block Group 3, Census Tract 7032.21, Montgomery County, Maryland"
"2115","572","1491","411","1491","411","1407","396","84","79","0","13","624","228","1500000US240317032221","Block Group 1, Census Tract 7032.22, Montgomery County, Maryland"
"994","261","765","241","765","241","752","242","13","17","0","13","229","122","1500000US240317032222","Block Group 2, Census Tract 7032.22, Montgomery County, Maryland"
"1294","368","888","253","888","253","840","240","48","51","0","13","406","169","1500000US240317032231","Block Group 1, Census Tract 7032.23, Montgomery County, Maryland"
"2987","524","2206","475","2183","473","2135","434","48","62","23","38","781","197","1500000US240317032232","Block Group 2, Census Tract 7032.23, Montgomery County, Maryland"
"1756","693","1339","563","1339","563","1083","484","256","194","0","13","417","238","1500000US240317033011","Block Group 1, Census Tract 7033.01, Montgomery County, Maryland"
"459","221","390","216","390","216","390","216","0","13","0","13","69","47","1500000US240317033012","Block Group 2, Census Tract 7033.01, Montgomery County, Maryland"
"889","348","711","278","711","278","711","278","0","13","0","13","178","117","1500000US240317033013","Block Group 3, Census Tract 7033.01, Montgomery County, Maryland"
"670","343","471","273","471","273","441","265","30","33","0","13","199","109","1500000US240317033014","Block Group 4, Census Tract 7033.01, Montgomery County, Maryland"
"1521","576","1185","428","1185","428","1094","363","91","104","0","13","336","183","1500000US240317033021","Block Group 1, Census Tract 7033.02, Montgomery County, Maryland"
"1007","297","746","291","746","291","698","280","48","56","0","13","261","139","1500000US240317033022","Block Group 2, Census Tract 7033.02, Montgomery County, Maryland"
"1061","274","837","220","837","220","764","214","73","92","0","13","224","115","1500000US240317033023","Block Group 3, Census Tract 7033.02, Montgomery County, Maryland"
"1592","344","1078","287","1078","287","1041","282","37","39","0","13","514","135","1500000US240317034011","Block Group 1, Census Tract 7034.01, Montgomery County, Maryland"
"1097","281","867","258","867","258","783","260","84","56","0","13","230","72","1500000US240317034012","Block Group 2, Census Tract 7034.01, Montgomery County, Maryland"
"1043","412","806","381","806","381","678","317","128","147","0","13","237","110","1500000US240317034013","Block Group 3, Census Tract 7034.01, Montgomery County, Maryland"
"449","286","342","212","342","212","328","207","14","23","0","13","107","101","1500000US240317034014","Block Group 4, Census Tract 7034.01, Montgomery County, Maryland"
"1733","1116","1306","807","1306","807","1178","693","128","130","0","13","427","324","1500000US240317034021","Block Group 1, Census Tract 7034.02, Montgomery County, Maryland"
"1714","345","1224","274","1224","274","1176","273","48","42","0","13","490","157","1500000US240317034022","Block Group 2, Census Tract 7034.02, Montgomery County, Maryland"
"875","184","624","151","624","151","624","151","0","13","0","13","251","91","1500000US240317034031","Block Group 1, Census Tract 7034.03, Montgomery County, Maryland"
"938","190","760","174","760","174","678","155","82","47","0","13","178","63","1500000US240317034032","Block Group 2, Census Tract 7034.03, Montgomery County, Maryland"
"964","341","793","316","793","316","783","317","10","15","0","13","171","67","1500000US240317034033","Block Group 3, Census Tract 7034.03, Montgomery County, Maryland"
"1278","354","958","301","958","301","893","302","65","47","0","13","320","118","1500000US240317034041","Block Group 1, Census Tract 7034.04, Montgomery County, Maryland"
"1573","270","1117","224","1117","224","1009","219","108","61","0","13","456","122","1500000US240317034042","Block Group 2, Census Tract 7034.04, Montgomery County, Maryland"
"1397","315","1055","290","1055","290","927","261","128","81","0","13","342","171","1500000US240317035011","Block Group 1, Census Tract 7035.01, Montgomery County, Maryland"
"1682","326","1291","290","1291","290","1191","293","100","65","0","13","391","116","1500000US240317035012","Block Group 2, Census Tract 7035.01, Montgomery County, Maryland"
"1318","474","925","299","925","299","861","264","64","104","0","13","393","274","1500000US240317035013","Block Group 3, Census Tract 7035.01, Montgomery County, Maryland"
"1050","406","674","230","674","230","588","217","86","67","0","13","376","204","1500000US240317035014","Block Group 4, Census Tract 7035.01, Montgomery County, Maryland"
"1469","265","1074","262","1013","241","982","245","31","25","61","57","395","131","1500000US240317035021","Block Group 1, Census Tract 7035.02, Montgomery County, Maryland"
"816","235","527","142","518","140","498","140","20","20","9","13","289","127","1500000US240317035022","Block Group 2, Census Tract 7035.02, Montgomery County, Maryland"
"1511","310","1200","274","1200","274","1174","274","26","24","0","13","311","110","1500000US240317036011","Block Group 1, Census Tract 7036.01, Montgomery County, Maryland"
"1086","229","852","218","852","218","835","213","17","25","0","13","234","92","1500000US240317036012","Block Group 2, Census Tract 7036.01, Montgomery County, Maryland"
"926","347","634","226","634","226","634","226","0","13","0","13","292","225","1500000US240317036013","Block Group 3, Census Tract 7036.01, Montgomery County, Maryland"
"1119","190","728","136","720","137","699","127","21","23","8","13","391","140","1500000US240317036021","Block Group 1, Census Tract 7036.02, Montgomery County, Maryland"
"741","285","469","126","469","126","456","123","13","15","0","13","272","281","1500000US240317036022","Block Group 2, Census Tract 7036.02, Montgomery County, Maryland"
"540","105","412","106","412","106","412","106","0","13","0","13","128","45","1500000US240317036023","Block Group 3, Census Tract 7036.02, Montgomery County, Maryland"
"860","300","567","217","567","217","567","217","0","13","0","13","293","184","1500000US240317037011","Block Group 1, Census Tract 7037.01, Montgomery County, Maryland"
"1457","453","1103","371","1103","371","1044","346","59","76","0","13","354","186","1500000US240317037012","Block Group 2, Census Tract 7037.01, Montgomery County, Maryland"
"1001","341","757","262","757","262","695","248","62","46","0","13","244","117","1500000US240317037013","Block Group 3, Census Tract 7037.01, Montgomery County, Maryland"
"1042","360","774","331","774","331","766","332","8","13","0","13","268","126","1500000US240317037021","Block Group 1, Census Tract 7037.02, Montgomery County, Maryland"
"895","432","621","335","621","335","574","308","47","70","0","13","274","134","1500000US240317037022","Block Group 2, Census Tract 7037.02, Montgomery County, Maryland"
"805","217","611","203","593","193","591","193","2","4","18","24","194","69","1500000US240317037023","Block Group 3, Census Tract 7037.02, Montgomery County, Maryland"
"870","295","612","168","612","168","589","167","23","26","0","13","258","255","1500000US240317037024","Block Group 4, Census Tract 7037.02, Montgomery County, Maryland"
"1767","281","1469","267","1434","265","1349","235","85","87","35","43","298","133","1500000US240317038001","Block Group 1, Census Tract 7038, Montgomery County, Maryland"
"0","13","0","13","0","13","0","13","0","13","0","13","0","13","1500000US240317038002","Block Group 2, Census Tract 7038, Montgomery County, Maryland"
"1275","258","977","253","954","253","936","252","18","20","23","25","298","84","1500000US240317038003","Block Group 3, Census Tract 7038, Montgomery County, Maryland"
"1085","194","885","181","885","181","859","185","26","25","0","13","200","51","1500000US240317039011","Block Group 1, Census Tract 7039.01, Montgomery County, Maryland"
"948","278","679","239","679","239","670","243","9","13","0","13","269","130","1500000US240317039012","Block Group 2, Census Tract 7039.01, Montgomery County, Maryland"
"512","153","413","145","413","145","384","139","29","26","0","13","99","43","1500000US240317039013","Block Group 3, Census Tract 7039.01, Montgomery County, Maryland"
"861","350","496","204","451","189","424","191","27","30","45","58","365","278","1500000US240317039021","Block Group 1, Census Tract 7039.02, Montgomery County, Maryland"
"1735","474","1337","419","1294","412","1217","370","77","77","43","52","398","155","1500000US240317039022","Block Group 2, Census Tract 7039.02, Montgomery County, Maryland"
"2244","664","1630","521","1484","517","1302","443","182","216","146","188","614","271","1500000US240317039023","Block Group 3, Census Tract 7039.02, Montgomery County, Maryland"
"788","217","566","237","566","237","566","237","0","13","0","13","222","151","1500000US240317039024","Block Group 4, Census Tract 7039.02, Montgomery County, Maryland"
"1359","417","1090","417","1002","390","1002","390","0","13","88","110","269","148","1500000US240317040001","Block Group 1, Census Tract 7040, Montgomery County, Maryland"
"1756","342","920","252","920","252","894","253","26","32","0","13","836","270","1500000US240317040002","Block Group 2, Census Tract 7040, Montgomery County, Maryland"
"882","372","672","323","672","323","672","323","0","13","0","13","210","136","1500000US240317040003","Block Group 3, Census Tract 7040, Montgomery County, Maryland"
"479","274","462","274","462","274","462","274","0","13","0","13","17","18","1500000US240317040004","Block Group 4, Census Tract 7040, Montgomery County, Maryland"
"1004","233","786","218","786","218","753","202","33","50","0","13","218","69","1500000US240317041001","Block Group 1, Census Tract 7041, Montgomery County, Maryland"
"1074","253","498","135","498","135","489","133","9","14","0","13","576","213","1500000US240317041002","Block Group 2, Census Tract 7041, Montgomery County, Maryland"
"937","185","612","124","603","124","589","120","14","20","9","13","325","103","1500000US240317041003","Block Group 3, Census Tract 7041, Montgomery County, Maryland"
"819","134","521","116","517","118","509","116","8","8","4","5","298","62","1500000US240317041004","Block Group 4, Census Tract 7041, Montgomery County, Maryland"
"919","239","663","138","653","138","598","135","55","47","10","10","256","137","1500000US240317042001","Block Group 1, Census Tract 7042, Montgomery County, Maryland"
"706","88","518","81","518","81","516","81","2","3","0","13","188","48","1500000US240317042002","Block Group 2, Census Tract 7042, Montgomery County, Maryland"
"831","211","570","169","570","169","542","153","28","35","0","13","261","141","1500000US240317043001","Block Group 1, Census Tract 7043, Montgomery County, Maryland"
"897","140","755","135","736","132","730","133","6","10","19","17","142","72","1500000US240317043002","Block Group 2, Census Tract 7043, Montgomery County, Maryland"
"409","124","250","84","250","84","250","84","0","13","0","13","159","85","1500000US240317043003","Block Group 3, Census Tract 7043, Montgomery County, Maryland"
"620","147","339","100","336","98","336","98","0","13","3","7","281","99","1500000US240317043004","Block Group 4, Census Tract 7043, Montgomery County, Maryland"
"1393","245","939","183","932","183","897","188","35","30","7","11","454","155","1500000US240317044011","Block Group 1, Census Tract 7044.01, Montgomery County, Maryland"
"1087","178","622","113","622","113","622","113","0","13","0","13","465","134","1500000US240317044012","Block Group 2, Census Tract 7044.01, Montgomery County, Maryland"
"1391","178","911","159","901","162","901","162","0","13","10","19","480","103","1500000US240317044031","Block Group 1, Census Tract 7044.03, Montgomery County, Maryland"
"1456","487","1124","338","1124","338","1108","337","16","27","0","13","332","204","1500000US240317044041","Block Group 1, Census Tract 7044.04, Montgomery County, Maryland"
"742","171","501","133","450","129","442","130","8","12","51","68","241","110","1500000US240317044042","Block Group 2, Census Tract 7044.04, Montgomery County, Maryland"
"1340","366","750","221","750","221","680","219","70","70","0","13","590","224","1500000US240317044043","Block Group 3, Census Tract 7044.04, Montgomery County, Maryland"
"657","186","439","127","439","127","439","127","0","13","0","13","218","89","1500000US240317044044","Block Group 4, Census Tract 7044.04, Montgomery County, Maryland"
"433","123","230","76","230","76","230","76","0","13","0","13","203","79","1500000US240317045011","Block Group 1, Census Tract 7045.01, Montgomery County, Maryland"
"702","137","466","122","446","123","438","119","8","14","20","33","236","88","1500000US240317045012","Block Group 2, Census Tract 7045.01, Montgomery County, Maryland"
"682","163","452","109","452","109","452","109","0","13","0","13","230","92","1500000US240317045013","Block Group 3, Census Tract 7045.01, Montgomery County, Maryland"
"701","246","507","167","507","167","507","167","0","13","0","13","194","100","1500000US240317045014","Block Group 4, Census Tract 7045.01, Montgomery County, Maryland"
"609","153","335","90","335","90","328","89","7","10","0","13","274","82","1500000US240317045021","Block Group 1, Census Tract 7045.02, Montgomery County, Maryland"
"1394","193","915","154","880","141","856","140","24","26","35","39","479","86","1500000US240317045022","Block Group 2, Census Tract 7045.02, Montgomery County, Maryland"
"1200","261","958","254","906","261","891","261","15","24","52","71","242","76","1500000US240317045031","Block Group 1, Census Tract 7045.03, Montgomery County, Maryland"
"1750","252","1298","238","1290","237","1262","234","28","28","8","11","452","115","1500000US240317045032","Block Group 2, Census Tract 7045.03, Montgomery County, Maryland"
"777","336","631","283","631","283","577","227","54","78","0","13","146","95","1500000US240317046001","Block Group 1, Census Tract 7046, Montgomery County, Maryland"
"1710","287","1180","218","1180","218","1165","214","15","25","0","13","530","199","1500000US240317046002","Block Group 2, Census Tract 7046, Montgomery County, Maryland"
"634","201","436","147","427","147","427","147","0","13","9","16","198","105","1500000US240317046003","Block Group 3, Census Tract 7046, Montgomery County, Maryland"
"865","311","672","229","645","222","636","221","9","15","27","42","193","126","1500000US240317046004","Block Group 4, Census Tract 7046, Montgomery County, Maryland"
"502","89","357","81","357","81","355","80","2","6","0","13","145","50","1500000US240317047001","Block Group 1, Census Tract 7047, Montgomery County, Maryland"
"470","105","263","75","263","75","263","75","0","13","0","13","207","74","1500000US240317047002","Block Group 2, Census Tract 7047, Montgomery County, Maryland"
"1088","211","712","138","712","138","699","139","13","20","0","13","376","130","1500000US240317047003","Block Group 3, Census Tract 7047, Montgomery County, Maryland"
"795","401","621","340","621","340","621","340","0","13","0","13","174","77","1500000US240317047004","Block Group 4, Census Tract 7047, Montgomery County, Maryland"
"984","199","819","194","812","195","795","197","17","28","7","12","165","72","1500000US240317048031","Block Group 1, Census Tract 7048.03, Montgomery County, Maryland"
"1357","316","1105","316","1105","316","1088","318","17","27","0","13","252","112","1500000US240317048032","Block Group 2, Census Tract 7048.03, Montgomery County, Maryland"
"1006","348","778","237","751","229","736","228","15","22","27","43","228","155","1500000US240317048033","Block Group 3, Census Tract 7048.03, Montgomery County, Maryland"
"931","152","604","117","580","110","540","103","40","37","24","27","327","124","1500000US240317048041","Block Group 1, Census Tract 7048.04, Montgomery County, Maryland"
"704","196","474","127","444","125","444","125","0","13","30","27","230","154","1500000US240317048042","Block Group 2, Census Tract 7048.04, Montgomery County, Maryland"
"1475","312","1059","267","1059","267","1051","267","8","16","0","13","416","107","1500000US240317048051","Block Group 1, Census Tract 7048.05, Montgomery County, Maryland"
"532","127","439","107","439","107","433","108","6","11","0","13","93","54","1500000US240317048052","Block Group 2, Census Tract 7048.05, Montgomery County, Maryland"
"1194","216","985","214","966","217","945","212","21","24","19","20","209","72","1500000US240317048061","Block Group 1, Census Tract 7048.06, Montgomery County, Maryland"
"1222","321","1034","227","1034","227","1005","230","29","32","0","13","188","157","1500000US240317048062","Block Group 2, Census Tract 7048.06, Montgomery County, Maryland"
"1194","291","933","257","899","259","842","253","57","41","34","24","261","126","1500000US240317048063","Block Group 3, Census Tract 7048.06, Montgomery County, Maryland"
"1324","216","747","145","723","145","713","144","10","17","24","28","577","146","1500000US240317050001","Block Group 1, Census Tract 7050, Montgomery County, Maryland"
"443","87","331","73","331","73","331","73","0","13","0","13","112","41","1500000US240317050002","Block Group 2, Census Tract 7050, Montgomery County, Maryland"
"563","114","466","121","447","120","400","105","47","53","19","30","97","50","1500000US240317050003","Block Group 3, Census Tract 7050, Montgomery County, Maryland"
"515","449","390","382","79","83","79","83","0","13","311","308","125","126","1500000US240317050004","Block Group 4, Census Tract 7050, Montgomery County, Maryland"
"9","13","9","13","9","13","9","13","0","13","0","13","0","13","1500000US240317050005","Block Group 5, Census Tract 7050, Montgomery County, Maryland"
"947","275","768","253","753","253","726","237","27","30","15","17","179","68","1500000US240317050006","Block Group 6, Census Tract 7050, Montgomery County, Maryland"
"1374","194","814","112","798","112","772","108","26","21","16","14","560","149","1500000US240317051001","Block Group 1, Census Tract 7051, Montgomery County, Maryland"
"1641","245","1117","208","1108","207","1070","207","38","29","9","13","524","106","1500000US240317051002","Block Group 2, Census Tract 7051, Montgomery County, Maryland"
"544","143","393","137","391","137","389","137","2","4","2","3","151","51","1500000US240317051003","Block Group 3, Census Tract 7051, Montgomery County, Maryland"
"672","94","462","77","462","77","458","76","4","5","0","13","210","44","1500000US240317051004","Block Group 4, Census Tract 7051, Montgomery County, Maryland"
"613","108","322","95","322","95","319","94","3","4","0","13","291","75","1500000US240317052001","Block Group 1, Census Tract 7052, Montgomery County, Maryland"
"1085","175","798","141","798","141","775","137","23","21","0","13","287","91","1500000US240317052002","Block Group 2, Census Tract 7052, Montgomery County, Maryland"
"978","195","709","185","709","185","705","185","4","6","0","13","269","68","1500000US240317052003","Block Group 3, Census Tract 7052, Montgomery County, Maryland"
"597","82","338","52","338","52","326","50","12","8","0","13","259","47","1500000US240317053001","Block Group 1, Census Tract 7053, Montgomery County, Maryland"
"881","124","560","77","560","77","552","76","8","6","0","13","321","70","1500000US240317053002","Block Group 2, Census Tract 7053, Montgomery County, Maryland"
"921","172","633","133","633","133","619","132","14","16","0","13","288","72","1500000US240317054001","Block Group 1, Census Tract 7054, Montgomery County, Maryland"
"1461","212","880","125","880","125","852","122","28","18","0","13","581","124","1500000US240317054002","Block Group 2, Census Tract 7054, Montgomery County, Maryland"
"1391","215","1158","222","1158","222","1139","225","19","31","0","13","233","102","1500000US240317055011","Block Group 1, Census Tract 7055.01, Montgomery County, Maryland"
"613","247","412","190","380","164","380","164","0","13","32","59","201","102","1500000US240317055012","Block Group 2, Census Tract 7055.01, Montgomery County, Maryland"
"1568","267","937","144","937","144","877","139","60","54","0","13","631","213","1500000US240317055021","Block Group 1, Census Tract 7055.02, Montgomery County, Maryland"
"678","135","382","96","382","96","371","95","11","17","0","13","296","98","1500000US240317055022","Block Group 2, Census Tract 7055.02, Montgomery County, Maryland"
"1157","296","575","120","575","120","555","110","20","30","0","13","582","276","1500000US240317055023","Block Group 3, Census Tract 7055.02, Montgomery County, Maryland"
"849","172","546","114","546","114","532","112","14","21","0","13","303","99","1500000US240317056011","Block Group 1, Census Tract 7056.01, Montgomery County, Maryland"
"693","138","550","131","550","131","539","131","11","21","0","13","143","68","1500000US240317056012","Block Group 2, Census Tract 7056.01, Montgomery County, Maryland"
"752","264","627","261","627","261","619","266","8","14","0","13","125","59","1500000US240317056013","Block Group 3, Census Tract 7056.01, Montgomery County, Maryland"
"1086","170","330","106","330","106","330","106","0","13","0","13","756","154","1500000US240317056021","Block Group 1, Census Tract 7056.02, Montgomery County, Maryland"
"1187","199","749","170","731","167","731","167","0","13","18","28","438","150","1500000US240317056022","Block Group 2, Census Tract 7056.02, Montgomery County, Maryland"
"1495","221","968","208","968","208","958","209","10","15","0","13","527","135","1500000US240317056023","Block Group 3, Census Tract 7056.02, Montgomery County, Maryland"
"656","266","507","215","507","215","477","181","30","51","0","13","149","74","1500000US240317057011","Block Group 1, Census Tract 7057.01, Montgomery County, Maryland"
"569","105","391","104","391","104","371","106","20","22","0","13","178","56","1500000US240317057012","Block Group 2, Census Tract 7057.01, Montgomery County, Maryland"
"1299","183","792","166","792","166","774","162","18","19","0","13","507","125","1500000US240317057013","Block Group 3, Census Tract 7057.01, Montgomery County, Maryland"
